,LINE,PATTERN_ABSTRACT,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
161,162,1a2a3,*.w.y,LEXICON,[STEM-PV],*awiy-i,*aw,PV,wither;fade,pos:verb asp:p vox:a mod:i,,#-iy defective intrans,,
162,163,>a1o2a3,*.w.y,LEXICON,[STEM-PV],>a*owaY,>a*ow,PV,make_wilt;make_dry,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
163,164,1a2a3,*.w.y,LEXICON,[STEM-PV],*awaY-i,*uw,PV_PASS,wither;fade,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
164,165,1a2a3,*.w.y,LEXICON,[STEM-PV],*awiy-i,*uwiy,PV_PASS,wither;fade,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
165,166,>a1o2a3,*.w.y,LEXICON,[STEM-PV],>a*owaY,>u*ow,PV_PASS,make_wilt;make_dry,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
166,167,1a2a3,*.x.r,LEXICON,[STEM-PV],*axar-a,*axar,PV,preserve;store,pos:verb asp:p vox:a mod:i,,trans,,
167,168,1a2a3,*.x.r,LEXICON,[STEM-PV],*axar-a,*uxir,PV_PASS,preserve;store,pos:verb asp:p vox:p mod:i,,intrans,,
168,169,1a2a3,*.y.E,LEXICON,[STEM-PV],*AE-i,*AE,PV,spread;circulate;become_public,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans,,
169,170,1a2a3,*.y.E,LEXICON,[STEM-PV],*AE-i,*iE,PV,spread;circulate;become_public,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans,,
170,171,>a1o2a3,*.y.E,LEXICON,[STEM-PV],>a*AE,>a*aE,PV,broadcast;propagate,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
171,172,>a1o2a3,*.y.E,LEXICON,[STEM-PV],>a*AE,>a*AE,PV,broadcast;propagate,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
172,173,1a2a3,*.y.E,LEXICON,[STEM-PV],*AE-i,*iyE,PV_PASS,spread;circulate;become_public,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
173,174,1a2a3,*.y.E,LEXICON,[STEM-PV],*AE-i,*uE,PV_PASS,spread;circulate;become_public,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
174,175,>a1o2a3,*.y.E,LEXICON,[STEM-PV],>a*AE,>u*iE,PV_PASS,broadcast;propagate,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
175,176,>a1o2a3,*.y.E,LEXICON,[STEM-PV],>a*AE,>u*iyE,PV_PASS,broadcast;propagate,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
176,177,1a2~a3,*.y.l,LEXICON,[STEM-PV],*ay~al,*ay~al,PV,supplement;append,pos:verb asp:p vox:a mod:i,,trans,,
177,178,>a1o2a3,*.y.l,LEXICON,[STEM-PV],>a*Al,>a*al,PV,trample;degrade,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
178,179,>a1o2a3,*.y.l,LEXICON,[STEM-PV],>a*Al,>a*Al,PV,trample;degrade,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
179,180,1a2~a3,*.y.l,LEXICON,[STEM-PV],*ay~al,*uy~il,PV_PASS,supplement;append,pos:verb asp:p vox:p mod:i,,intrans,,
180,181,>a1o2a3,*.y.l,LEXICON,[STEM-PV],>a*Al,>u*il,PV_PASS,trample;degrade,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
181,182,>a1o2a3,*.y.l,LEXICON,[STEM-PV],>a*Al,>u*iyl,PV_PASS,trample;degrade,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
182,183,{isota1o2a3,>.*.n,LEXICON,[STEM-PV],{isota>o*an,{isota>o*an,PV,request_authorization,pos:verb asp:p vox:a mod:i,,#n trans,,
183,184,1a2~a3,>.*.n,LEXICON,[STEM-PV],>a*~an,>a*~an,PV,announce;foresee,pos:verb asp:p vox:a mod:i,,#n trans,,
184,185,1a2a3,>.*.n,LEXICON,[STEM-PV],>a*in-a,>a*in,PV,authorize;listen,pos:verb asp:p vox:a mod:i,,#n trans,,
185,186,1A2a3,>.*.n,LEXICON,[STEM-PV],|*an,|*an,PV,announce;warn,pos:verb asp:p vox:a mod:i,,#n trans,,
186,187,ta1a2~3,>.*.n,LEXICON,[STEM-PV],ta>a*~an,ta>a*~an,PV,be_informed;learn,pos:verb asp:p vox:a mod:i,,#n intrans,,
187,188,{isota1o2a3,>.*.n,LEXICON,[STEM-PV],{isota>o*an,{usotu&o*in,PV_PASS,request_authorization,pos:verb asp:p vox:p mod:i,,#n intrans,,
188,189,1a2~a3,>.*.n,LEXICON,[STEM-PV],>a*~an,>u*~in,PV_PASS,announce;foresee,pos:verb asp:p vox:p mod:i,,#n intrans,,
189,190,1a2a3,>.*.n,LEXICON,[STEM-PV],>a*in-a,>u*in,PV_PASS,authorize;listen,pos:verb asp:p vox:p mod:i,,#n intrans,,
190,191,1A2a3,>.*.n,LEXICON,[STEM-PV],|*an,>uw*in,PV_PASS,announce;warn,pos:verb asp:p vox:p mod:i,,#n intrans,,
191,192,ta1a2~3,>.*.n,LEXICON,[STEM-PV],ta>a*~an,tu&u*~in,PV_PASS,be_informed;learn,pos:verb asp:p vox:p mod:i,,#n intrans,,
192,193,1a2a3,>.*.y,LEXICON,[STEM-PV],>a*iy-a,>a*,PV,suffer_damage,pos:verb asp:p vox:a mod:i,,#-iy defective trans,,
193,194,1A2a3,>.*.y,LEXICON,[STEM-PV],|*aY,|*,PV,injure;prejudice,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
194,195,ta1a2~3,>.*.y,LEXICON,[STEM-PV],ta>a*~aY,ta>a*~,PV,be_injured;be_offended,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
195,196,1a2a3,>.*.y,LEXICON,[STEM-PV],>a*iy-a,>u*iy,PV_PASS,suffer_damage,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
196,197,1A2a3,>.*.y,LEXICON,[STEM-PV],|*aY,>uw*,PV_PASS,injure;prejudice,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
197,198,ta1a2~3,>.*.y,LEXICON,[STEM-PV],ta>a*~aY,tu&u*~,PV_PASS,be_injured;be_offended,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
198,199,1a2~a3,>.$.b,LEXICON,[STEM-PV],>a$~ab,>a$~ab,PV,alloy,pos:verb asp:p vox:a mod:i,,trans,,
199,200,1a2a3,>.$.b,LEXICON,[STEM-PV],>a$ib-a,>a$ib,PV,make_an_alloy,pos:verb asp:p vox:a mod:i,,trans,,
200,201,ta1a2~3,>.$.b,LEXICON,[STEM-PV],ta>a$~ab,ta>a$~ab,PV,be_mixed;be_heterogeneous,pos:verb asp:p vox:a mod:i,,intrans,,
201,202,1a2~a3,>.$.b,LEXICON,[STEM-PV],>a$~ab,>u$~ib,PV_PASS,alloy,pos:verb asp:p vox:p mod:i,,intrans,,
202,203,1a2a3,>.$.b,LEXICON,[STEM-PV],>a$ib-a,>u$ib,PV_PASS,make_an_alloy,pos:verb asp:p vox:p mod:i,,intrans,,
203,204,ta1a2~3,>.$.b,LEXICON,[STEM-PV],ta>a$~ab,tu&u$~ib,PV_PASS,be_mixed;be_heterogeneous,pos:verb asp:p vox:p mod:i,,intrans,,
204,205,1a2~a3,>.$.r,LEXICON,[STEM-PV],>a$~ar,>a$~ar,PV,indicate;register,pos:verb asp:p vox:a mod:i,,trans,,
205,206,1a2a3,>.$.r,LEXICON,[STEM-PV],>a$ar-i,>a$ar,PV,sharpen;file,pos:verb asp:p vox:a mod:i,,trans,,
206,207,1a2a3,>.$.r,LEXICON,[STEM-PV],>a$ar-u,>a$ar,PV,cut_with_a_saw,pos:verb asp:p vox:a mod:i,,trans,,
207,208,1a2~a3,>.$.r,LEXICON,[STEM-PV],>a$~ar,>u$~ir,PV_PASS,indicate;register,pos:verb asp:p vox:p mod:i,,intrans,,
208,209,1a2a3,>.$.r,LEXICON,[STEM-PV],>a$ar-i,>u$ir,PV_PASS,sharpen;file,pos:verb asp:p vox:p mod:i,,intrans,,
209,210,1a2a3,>.$.r,LEXICON,[STEM-PV],>a$ar-u,>u$ir,PV_PASS,cut_with_a_saw,pos:verb asp:p vox:p mod:i,,intrans,,
210,211,1a2a3,>.b.b,LEXICON,[STEM-PV],>ab~-i,>abab,PV,desire;aspire,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
211,212,1a2a3,>.b.b,LEXICON,[STEM-PV],>ab~-i,>ab~,PV,desire;aspire,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
212,213,1a2a3,>.b.b,LEXICON,[STEM-PV],>ab~-u,>abab,PV,desire;aspire,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
213,214,1a2a3,>.b.b,LEXICON,[STEM-PV],>ab~-u,>ab~,PV,desire;aspire,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
214,215,1a2a3,>.b.b,LEXICON,[STEM-PV],>ab~-i,>ubib,PV_PASS,desire;aspire,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
215,216,1a2a3,>.b.b,LEXICON,[STEM-PV],>ab~-i,>ub~,PV_PASS,desire;aspire,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
216,217,1a2a3,>.b.b,LEXICON,[STEM-PV],>ab~-u,>ubib,PV_PASS,desire;aspire,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
217,218,1a2a3,>.b.b,LEXICON,[STEM-PV],>ab~-u,>ub~,PV_PASS,desire;aspire,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
218,219,1a2~a3,>.b.d,LEXICON,[STEM-PV],>ab~ad,>ab~ad,PV,perpetuate;immortalize,pos:verb asp:p vox:a mod:i,,trans,,
219,220,1a2a3,>.b.d,LEXICON,[STEM-PV],>abad-i,>abad,PV,be_untamed;escape;persist;remain;stay,pos:verb asp:p vox:a mod:i,,trans,,
220,221,1a2a3,>.b.d,LEXICON,[STEM-PV],>abad-u,>abad,PV,be_untamed;escape,pos:verb asp:p vox:a mod:i,,trans,,
221,222,ta1a2~3,>.b.d,LEXICON,[STEM-PV],ta>ab~ad,ta>ab~ad,PV,self-perpetuate;self-immortalize,pos:verb asp:p vox:a mod:i,,trans,,
222,223,1a2~a3,>.b.d,LEXICON,[STEM-PV],>ab~ad,>ub~id,PV_PASS,perpetuate;immortalize,pos:verb asp:p vox:p mod:i,,intrans,,
223,224,1a2a3,>.b.d,LEXICON,[STEM-PV],>abad-i,>ubid,PV_PASS,be_untamed;escape;persist;remain;stay,pos:verb asp:p vox:p mod:i,,intrans,,
224,225,1a2a3,>.b.d,LEXICON,[STEM-PV],>abad-u,>ubid,PV_PASS,be_untamed;escape,pos:verb asp:p vox:p mod:i,,intrans,,
225,226,ta1a2~3,>.b.d,LEXICON,[STEM-PV],ta>ab~ad,tu&ub~id,PV_PASS,self-perpetuate;self-immortalize,pos:verb asp:p vox:p mod:i,,intrans,,
226,227,1a2a3,>.b.h,LEXICON,[STEM-PV],>abah-a,>abah,PV,be_interested;be_sensitive,pos:verb asp:p vox:a mod:i,,trans,,
227,228,1a2a3,>.b.h,LEXICON,[STEM-PV],>abih-a,>abih,PV,be_interested;be_sensitive,pos:verb asp:p vox:a mod:i,,trans,,
228,229,ta1a2~3,>.b.h,LEXICON,[STEM-PV],ta>ab~ah,ta>ab~ah,PV,be_haughty;be_aloof,pos:verb asp:p vox:a mod:i,,intrans,,
229,230,1a2a3,>.b.h,LEXICON,[STEM-PV],>abah-a,>ubih,PV_PASS,be_interested;be_sensitive,pos:verb asp:p vox:p mod:i,,intrans,,
230,231,1a2a3,>.b.h,LEXICON,[STEM-PV],>abih-a,>ubih,PV_PASS,be_interested;be_sensitive,pos:verb asp:p vox:p mod:i,,intrans,,
231,232,ta1a2~3,>.b.h,LEXICON,[STEM-PV],ta>ab~ah,tu&ub~ih,PV_PASS,be_haughty;be_aloof,pos:verb asp:p vox:p mod:i,,intrans,,
232,233,1a2~a3,>.b.n,LEXICON,[STEM-PV],>ab~an,>ab~an,PV,eulogize,pos:verb asp:p vox:a mod:i,,#n trans,,
233,234,1a2~a3,>.b.n,LEXICON,[STEM-PV],>ab~an,>ub~in,PV_PASS,eulogize,pos:verb asp:p vox:p mod:i,,#n intrans,,
234,235,1a2a3,>.b.q,LEXICON,[STEM-PV],>abaq-i,>abaq,PV,escape;flee,pos:verb asp:p vox:a mod:i,,trans,,
235,236,1a2a3,>.b.q,LEXICON,[STEM-PV],>abaq-u,>abaq,PV,escape;flee,pos:verb asp:p vox:a mod:i,,trans,,
236,237,1a2a3,>.b.q,LEXICON,[STEM-PV],>abaq-i,>ubiq,PV_PASS,escape;flee,pos:verb asp:p vox:p mod:i,,intrans,,
237,238,1a2a3,>.b.q,LEXICON,[STEM-PV],>abaq-u,>ubiq,PV_PASS,escape;flee,pos:verb asp:p vox:p mod:i,,intrans,,
238,239,1a2~a3,>.b.r,LEXICON,[STEM-PV],>ab~ar,>ab~ar,PV,practice_acupuncture;pollinate,pos:verb asp:p vox:a mod:i,,trans,,
239,240,1a2a3,>.b.r,LEXICON,[STEM-PV],>abar-i,>abar,PV,sting;pollinate,pos:verb asp:p vox:a mod:i,,trans,,
240,241,1a2a3,>.b.r,LEXICON,[STEM-PV],>abar-u,>abar,PV,sting;pollinate,pos:verb asp:p vox:a mod:i,,trans,,
241,242,1a2~a3,>.b.r,LEXICON,[STEM-PV],>ab~ar,>ub~ir,PV_PASS,practice_acupuncture;pollinate,pos:verb asp:p vox:p mod:i,,intrans,,
242,243,1a2a3,>.b.r,LEXICON,[STEM-PV],>abar-i,>ubir,PV_PASS,sting;pollinate,pos:verb asp:p vox:p mod:i,,intrans,,
243,244,1a2a3,>.b.r,LEXICON,[STEM-PV],>abar-u,>ubir,PV_PASS,sting;pollinate,pos:verb asp:p vox:p mod:i,,intrans,,
244,245,ta1a2~3,>.b.T,LEXICON,[STEM-PV],ta>ab~aT,ta>ab~aT,PV,put/carry_under_the_arm,pos:verb asp:p vox:a mod:i,,trans,,
245,246,ta1a2~3,>.b.T,LEXICON,[STEM-PV],ta>ab~aT,tu&ub~iT,PV_PASS,put/carry_under_the_arm,pos:verb asp:p vox:p mod:i,,intrans,,
246,247,1a2a3,>.b.y,LEXICON,[STEM-PV],>abaY-a,>ab,PV,deny;refuse,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
247,248,ta1a2~3,>.b.y,LEXICON,[STEM-PV],ta>ab~aY,ta>ab~,PV,decline,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
248,249,1a2a3,>.b.y,LEXICON,[STEM-PV],>abaY-a,>ub,PV_PASS,deny;refuse,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
249,250,ta1a2~3,>.b.y,LEXICON,[STEM-PV],ta>ab~aY,tu&ub~,PV_PASS,decline,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
250,251,1a2~a3,>.d.b,LEXICON,[STEM-PV],>ad~ab,>ad~ab,PV,discipline;educate,pos:verb asp:p vox:a mod:i,,trans,,
251,252,1a2a3,>.d.b,LEXICON,[STEM-PV],>adab-i,>adab,PV,invite;entertain,pos:verb asp:p vox:a mod:i,,trans,,
252,253,1a2a3,>.d.b,LEXICON,[STEM-PV],>adub-u,>adub,PV,be_urbane;be_courteous,pos:verb asp:p vox:a mod:i,,trans,,
253,254,1A2a3,>.d.b,LEXICON,[STEM-PV],|dab,|dab,PV,invite,pos:verb asp:p vox:a mod:i,,trans,,
254,255,ta1a2~3,>.d.b,LEXICON,[STEM-PV],ta>ad~ab,ta>ad~ab,PV,be_disciplined;be_educated,pos:verb asp:p vox:a mod:i,,intrans,,
255,256,1a2~a3,>.d.b,LEXICON,[STEM-PV],>ad~ab,>ud~ib,PV_PASS,discipline;educate,pos:verb asp:p vox:p mod:i,,intrans,,
256,257,1a2a3,>.d.b,LEXICON,[STEM-PV],>adab-i,>udib,PV_PASS,invite;entertain,pos:verb asp:p vox:p mod:i,,intrans,,
257,258,1a2a3,>.d.b,LEXICON,[STEM-PV],>adub-u,>udib,PV_PASS,be_urbane;be_courteous,pos:verb asp:p vox:p mod:i,,intrans,,
258,259,1A2a3,>.d.b,LEXICON,[STEM-PV],|dab,>uwdib,PV_PASS,invite,pos:verb asp:p vox:p mod:i,,intrans,,
259,260,ta1a2~3,>.d.b,LEXICON,[STEM-PV],ta>ad~ab,tu&ud~ib,PV_PASS,be_disciplined;be_educated,pos:verb asp:p vox:p mod:i,,intrans,,
260,261,1a2a3,>.d.d,LEXICON,[STEM-PV],>ad~-i,>adad,PV,befall;afflict,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
261,262,1a2a3,>.d.d,LEXICON,[STEM-PV],>ad~-i,>ad~,PV,befall;afflict,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
262,263,1a2a3,>.d.d,LEXICON,[STEM-PV],>ad~-u,>adad,PV,befall;afflict,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
263,264,1a2a3,>.d.d,LEXICON,[STEM-PV],>ad~-u,>ad~,PV,befall;afflict,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
264,265,1a2a3,>.d.d,LEXICON,[STEM-PV],>ad~-i,>udid,PV_PASS,befall;afflict,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
265,266,1a2a3,>.d.d,LEXICON,[STEM-PV],>ad~-i,>ud~,PV_PASS,befall;afflict,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
266,267,1a2a3,>.d.d,LEXICON,[STEM-PV],>ad~-u,>udid,PV_PASS,befall;afflict,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
267,268,1a2a3,>.d.d,LEXICON,[STEM-PV],>ad~-u,>ud~,PV_PASS,befall;afflict,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
268,269,{isota1o2a3,>.d.y,LEXICON,[STEM-PV],{isota>odaY,{isota>od,PV,demand;claim,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
269,270,1a2~a3,>.d.y,LEXICON,[STEM-PV],>ad~aY,>ad~,PV,direct;guide;lead;perform_(function);carry_out_(duty),pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
270,271,ta1a2~3,>.d.y,LEXICON,[STEM-PV],ta>ad~aY,ta>ad~,PV,contribute;arrive,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
271,272,{isota1o2a3,>.d.y,LEXICON,[STEM-PV],{isota>odaY,{usotu&od,PV_PASS,demand;claim,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
272,273,1a2~a3,>.d.y,LEXICON,[STEM-PV],>ad~aY,>ud~,PV_PASS,direct;guide;lead;perform_(function);carry_out_(duty),pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
273,274,ta1a2~3,>.d.y,LEXICON,[STEM-PV],ta>ad~aY,tu&ud~,PV_PASS,contribute;arrive,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
274,275,ta1a2~3,>.f.f,LEXICON,[STEM-PV],ta>af~af,ta>af~af,PV,complain;grumble,pos:verb asp:p vox:a mod:i,,trans,,
275,276,ta1a2~3,>.f.f,LEXICON,[STEM-PV],ta>af~af,tu&uf~if,PV_PASS,complain;grumble,pos:verb asp:p vox:p mod:i,,intrans,,
276,277,1a2a3,>.f.k,LEXICON,[STEM-PV],>afak-i,>afak,PV,lie,pos:verb asp:p vox:a mod:i,,trans,,
277,278,1a2a3,>.f.k,LEXICON,[STEM-PV],>afak-i,>ufik,PV_PASS,lie,pos:verb asp:p vox:p mod:i,,intrans,,
278,279,1a2a3,>.f.l,LEXICON,[STEM-PV],>afal-i,>afal,PV,disappear;fade_away,pos:verb asp:p vox:a mod:i,,trans,,
279,280,1a2a3,>.f.l,LEXICON,[STEM-PV],>afal-u,>afal,PV,disappear;fade_away,pos:verb asp:p vox:a mod:i,,trans,,
280,281,1a2a3,>.f.l,LEXICON,[STEM-PV],>afal-i,>ufil,PV_PASS,disappear;fade_away,pos:verb asp:p vox:p mod:i,,intrans,,
281,282,1a2a3,>.f.l,LEXICON,[STEM-PV],>afal-u,>ufil,PV_PASS,disappear;fade_away,pos:verb asp:p vox:p mod:i,,intrans,,
282,283,1a2a3,>.f.n,LEXICON,[STEM-PV],>afin-a,>afin,PV,be_foolish,pos:verb asp:p vox:a mod:i,,#n intrans,,
283,284,1a2a3,>.f.n,LEXICON,[STEM-PV],>afin-a,>ufin,PV_PASS,be_foolish,pos:verb asp:p vox:p mod:i,,#n intrans,,
284,285,1a2o3a4,>.f.r.q,LEXICON,[STEM-PV],>aforaq,>aforaq,PV,Africanize,pos:verb asp:p vox:a mod:i,,trans,,
285,286,ta1a2o3a4,>.f.r.q,LEXICON,[STEM-PV],ta>aforaq,ta>aforaq,PV,become_Africanized,pos:verb asp:p vox:a mod:i,,intrans,,
286,287,1a2o3a4,>.f.r.q,LEXICON,[STEM-PV],>aforaq,>uforiq,PV_PASS,Africanize,pos:verb asp:p vox:p mod:i,,intrans,,
287,288,ta1a2o3a4,>.f.r.q,LEXICON,[STEM-PV],ta>aforaq,tu&uforiq,PV_PASS,become_Africanized,pos:verb asp:p vox:p mod:i,,intrans,,
288,289,1a2~a3,>.h.b,LEXICON,[STEM-PV],>ah~ab,>ah~ab,PV,equip;put_on_alert,pos:verb asp:p vox:a mod:i,,trans,,
289,290,ta1a2~3,>.h.b,LEXICON,[STEM-PV],ta>ah~ab,ta>ah~ab,PV,be_equipped;be_ready;be_on_alert,pos:verb asp:p vox:a mod:i,,intrans,,
290,291,1a2~a3,>.h.b,LEXICON,[STEM-PV],>ah~ab,>uh~ib,PV_PASS,equip;put_on_alert,pos:verb asp:p vox:p mod:i,,intrans,,
291,292,ta1a2~3,>.h.b,LEXICON,[STEM-PV],ta>ah~ab,tu&uh~ib,PV_PASS,be_equipped;be_ready;be_on_alert,pos:verb asp:p vox:p mod:i,,intrans,,
292,293,1a2a3,>.H.H,LEXICON,[STEM-PV],>aH~-u,>aHaH,PV,cough,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
293,294,1a2a3,>.H.H,LEXICON,[STEM-PV],>aH~-u,>aH~,PV,cough,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
294,295,1a2a3,>.H.H,LEXICON,[STEM-PV],>aH~-u,>uHiH,PV_PASS,cough,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
295,296,1a2a3,>.H.H,LEXICON,[STEM-PV],>aH~-u,>uH~,PV_PASS,cough,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
296,297,{isota1o2a3,>.h.l,LEXICON,[STEM-PV],{isota>ohal,{isota>ohal,PV,merit;consider_worthy,pos:verb asp:p vox:a mod:i,,trans,,
297,298,1a2~a3,>.h.l,LEXICON,[STEM-PV],>ah~al,>ah~al,PV,train;certify;qualify,pos:verb asp:p vox:a mod:i,,trans,,
298,299,1a2a3,>.h.l,LEXICON,[STEM-PV],>ahal-i,>ahal,PV,get_married,pos:verb asp:p vox:a mod:i,,intrans,,
299,300,1a2a3,>.h.l,LEXICON,[STEM-PV],>ahal-u,>ahal,PV,get_married,pos:verb asp:p vox:a mod:i,,intrans,,
300,301,1a2a3,>.h.l,LEXICON,[STEM-PV],>ahil-a,>ahil,PV,be_familiar,pos:verb asp:p vox:a mod:i,,intrans,,
301,302,ta1a2~3,>.h.l,LEXICON,[STEM-PV],ta>ah~al,ta>ah~al,PV,be_qualified;merit,pos:verb asp:p vox:a mod:i,,intrans,,
302,303,{isota1o2a3,>.h.l,LEXICON,[STEM-PV],{isota>ohal,{usotu&ohil,PV_PASS,merit;consider_worthy,pos:verb asp:p vox:p mod:i,,intrans,,
303,304,1a2~a3,>.h.l,LEXICON,[STEM-PV],>ah~al,>uh~il,PV_PASS,train;certify;qualify,pos:verb asp:p vox:p mod:i,,intrans,,
304,305,1a2a3,>.h.l,LEXICON,[STEM-PV],>ahal-i,>uhil,PV_PASS,get_married,pos:verb asp:p vox:p mod:i,,intrans,,
305,306,1a2a3,>.h.l,LEXICON,[STEM-PV],>ahal-u,>uhil,PV_PASS,get_married,pos:verb asp:p vox:p mod:i,,intrans,,
306,307,1a2a3,>.h.l,LEXICON,[STEM-PV],>ahil-a,>uhil,PV_PASS,be_familiar,pos:verb asp:p vox:p mod:i,,intrans,,
307,308,ta1a2~3,>.h.l,LEXICON,[STEM-PV],ta>ah~al,tu&uh~il,PV_PASS,be_qualified;merit,pos:verb asp:p vox:p mod:i,,intrans,,
308,309,1a2a3,>.j.j,LEXICON,[STEM-PV],>aj~-i,>ajaj,PV,burn;blaze,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
309,310,1a2a3,>.j.j,LEXICON,[STEM-PV],>aj~-i,>aj~,PV,burn;blaze,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
310,311,1a2a3,>.j.j,LEXICON,[STEM-PV],>aj~-u,>ajaj,PV,burn;blaze,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
311,312,1a2a3,>.j.j,LEXICON,[STEM-PV],>aj~-u,>aj~,PV,burn;blaze,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
312,313,1a2~a3,>.j.j,LEXICON,[STEM-PV],>aj~aj,>aj~aj,PV,kindle;light,pos:verb asp:p vox:a mod:i,,trans,,
313,314,ta1a2~3,>.j.j,LEXICON,[STEM-PV],ta>aj~aj,ta>aj~aj,PV,blaze_up;be_kindled,pos:verb asp:p vox:a mod:i,,trans,,
314,315,1a2a3,>.j.j,LEXICON,[STEM-PV],>aj~-i,>ujij,PV_PASS,burn;blaze,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
315,316,1a2a3,>.j.j,LEXICON,[STEM-PV],>aj~-i,>uj~,PV_PASS,burn;blaze,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
316,317,1a2a3,>.j.j,LEXICON,[STEM-PV],>aj~-u,>ujij,PV_PASS,burn;blaze,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
317,318,1a2a3,>.j.j,LEXICON,[STEM-PV],>aj~-u,>uj~,PV_PASS,burn;blaze,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
318,319,1a2~a3,>.j.j,LEXICON,[STEM-PV],>aj~aj,>uj~ij,PV_PASS,kindle;light,pos:verb asp:p vox:p mod:i,,intrans,,
319,320,ta1a2~3,>.j.j,LEXICON,[STEM-PV],ta>aj~aj,tu&uj~ij,PV_PASS,blaze_up;be_kindled,pos:verb asp:p vox:p mod:i,,intrans,,
320,321,{isota1o2a3,>.j.l,LEXICON,[STEM-PV],{isota>ojal,{isota>ojal,PV,request_postponement;seek_a_reprieve,pos:verb asp:p vox:a mod:i,,trans,,
321,322,1a2~a3,>.j.l,LEXICON,[STEM-PV],>aj~al,>aj~al,PV,postpone;delay,pos:verb asp:p vox:a mod:i,,trans,,
322,323,1a2a3,>.j.l,LEXICON,[STEM-PV],>ajal-a,>ajal,PV,hesitate;linger,pos:verb asp:p vox:a mod:i,,trans,,
323,324,ta1a2~3,>.j.l,LEXICON,[STEM-PV],ta>aj~al,ta>aj~al,PV,be_postponed;be_adjourned,pos:verb asp:p vox:a mod:i,,intrans,,
324,325,{isota1o2a3,>.j.l,LEXICON,[STEM-PV],{isota>ojal,{usotu&ojil,PV_PASS,request_postponement;seek_a_reprieve,pos:verb asp:p vox:p mod:i,,intrans,,
325,326,1a2~a3,>.j.l,LEXICON,[STEM-PV],>aj~al,>uj~il,PV_PASS,postpone;delay,pos:verb asp:p vox:p mod:i,,intrans,,
