,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
130,131,1a2a3,>.d.d,}.c-n.2,>a2~-i,1i2~,LEXICON,[STEM-IV],>ad~-i,}id~,IV,befall;afflict,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
131,132,1a2a3,>.d.d,>.c-n.2,1a2~-i,1o2i3,LEXICON,[STEM-IV],>ad~-i,>odid,IV,befall;afflict,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
132,133,1a2a3,>.d.d,&.c-n.2,>a2~-u,1u2~,LEXICON,[STEM-IV],>ad~-u,&ud~,IV,befall;afflict,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
133,134,1a2a3,>.d.d,>.c-n.2,1a2~-u,1o2u3,LEXICON,[STEM-IV],>ad~-u,>odud,IV,befall;afflict,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
134,135,{isota1o2a3,>.d.y,>.c+n.y,{isota1o2aY,sota1o2,LEXICON,[STEM-IV],{isota>odaY,sota>od,IV,demand;claim,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
135,136,1a2~a3,>.d.y,&.c+n.y,>a2~aY,1a2~,LEXICON,[STEM-IV],>ad~aY,&ad~,IV,direct;guide;lead;perform_(function);carry_out_(duty),pos:verb asp:i vox:a,,u-# #-iy defective trans,,
136,137,ta1a2~3,>.d.y,>.c+n.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-IV],ta>ad~aY,ta>ad~,IV,contribute;arrive,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
137,138,ta1a2~3,>.f.f,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>af~af,ta>af~af,IV,complain;grumble,pos:verb asp:i vox:a,,a-# trans,,
138,139,1a2a3,>.f.k,>.c+n.c-n,1a2a3-i,2i3,LEXICON,[STEM-IV],>afak-i,fik,IV,lie,pos:verb asp:i vox:a,,a-# >-# trans,,
139,140,1a2a3,>.f.l,>.c+n.c-n,1a2a3-i,2i3,LEXICON,[STEM-IV],>afal-i,fil,IV,disappear;fade_away,pos:verb asp:i vox:a,,a-# >-# trans,,
140,141,1a2a3,>.f.l,>.c+n.c-n,1a2a3-u,2u3,LEXICON,[STEM-IV],>afal-u,ful,IV,disappear;fade_away,pos:verb asp:i vox:a,,a-# >-# trans,,
141,142,1a2a3,>.f.n,>.c+n.n,1a2i3-a,2a3,LEXICON,[STEM-IV],>afin-a,fan,IV,be_foolish,pos:verb asp:i vox:a,,a-# >-# #n intrans,,
142,143,1a2o3a4,>.f.r.q,&.c+n.c+n.c-n,>a2o3a4,1a2o3i4,LEXICON,[STEM-IV],>aforaq,&aforiq,IV,Africanize,pos:verb asp:i vox:a,,u-# trans,,
143,144,ta1a2o3a4,>.f.r.q,>.c+n.c+n.c-n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],ta>aforaq,ta>aforaq,IV,become_Africanized,pos:verb asp:i vox:a,,a-# intrans,,
144,145,1a2~a3,>.h.b,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>ah~ab,&ah~ib,IV,equip;put_on_alert,pos:verb asp:i vox:a,,u-# trans,,
145,146,ta1a2~3,>.h.b,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>ah~ab,ta>ah~ab,IV,be_equipped;be_ready;be_on_alert,pos:verb asp:i vox:a,,a-# intrans,,
146,147,1a2a3,>.H.H,&.c-n.2,>a2~-u,1u2~,LEXICON,[STEM-IV],>aH~-u,&uH~,IV,cough,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
147,148,1a2a3,>.H.H,>.c-n.2,1a2~-u,1o2u3,LEXICON,[STEM-IV],>aH~-u,>oHuH,IV,cough,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
148,149,{isota1o2a3,>.h.l,>.c+n.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isota>ohal,sota>ohil,IV,merit;consider_worthy,pos:verb asp:i vox:a,,a-# trans,,
149,150,1a2~a3,>.h.l,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>ah~al,&ah~il,IV,train;certify;qualify,pos:verb asp:i vox:a,,u-# trans,,
150,151,1a2a3,>.h.l,>.c+n.c-n,1a2a3-i,2i3,LEXICON,[STEM-IV],>ahal-i,hil,IV,get_married,pos:verb asp:i vox:a,,a-# >-# intrans,,
151,152,1a2a3,>.h.l,>.c+n.c-n,1a2a3-u,2u3,LEXICON,[STEM-IV],>ahal-u,hul,IV,get_married,pos:verb asp:i vox:a,,a-# >-# intrans,,
152,153,1a2a3,>.h.l,>.c+n.c-n,1a2i3-a,2a3,LEXICON,[STEM-IV],>ahil-a,hal,IV,be_familiar,pos:verb asp:i vox:a,,a-# >-# intrans,,
153,154,ta1a2~3,>.h.l,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>ah~al,ta>ah~al,IV,be_qualified;merit,pos:verb asp:i vox:a,,a-# intrans,,
154,155,1a2a3,>.j.j,&.c-n.2,>a2~-i,1i2~,LEXICON,[STEM-IV],>aj~-i,&ij~,IV,burn;blaze,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
155,156,1a2a3,>.j.j,>.c-n.2,1a2~-i,1o2i3,LEXICON,[STEM-IV],>aj~-i,>ojij,IV,burn;blaze,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
156,157,1a2a3,>.j.j,&.c-n.2,>a2~-u,1u2~,LEXICON,[STEM-IV],>aj~-u,&uj~,IV,burn;blaze,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
157,158,1a2a3,>.j.j,>.c-n.2,1a2~-u,1o2u3,LEXICON,[STEM-IV],>aj~-u,>ojuj,IV,burn;blaze,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
158,159,1a2~a3,>.j.j,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>aj~aj,&aj~ij,IV,kindle;light,pos:verb asp:i vox:a,,u-# trans,,
159,160,ta1a2~3,>.j.j,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>aj~aj,ta>aj~aj,IV,blaze_up;be_kindled,pos:verb asp:i vox:a,,a-# trans,,
160,161,{isota1o2a3,>.j.l,>.c+n.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isota>ojal,sota>ojil,IV,request_postponement;seek_a_reprieve,pos:verb asp:i vox:a,,a-# trans,,
161,162,1a2~a3,>.j.l,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>aj~al,&aj~il,IV,postpone;delay,pos:verb asp:i vox:a,,u-# trans,,
162,163,1a2a3,>.j.l,>.c+n.c-n,1a2a3-a,2a3,LEXICON,[STEM-IV],>ajal-a,jal,IV,hesitate;linger,pos:verb asp:i vox:a,,a-# >-# trans,,
163,164,ta1a2~3,>.j.l,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>aj~al,ta>aj~al,IV,be_postponed;be_adjourned,pos:verb asp:i vox:a,,a-# intrans,,
164,165,{isota1o2a3,>.j.r,>.c+n.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isota>ojar,sota>ojir,IV,hire;rent,pos:verb asp:i vox:a,,a-# trans,,
165,166,1a2~a3,>.j.r,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>aj~ar,&aj~ir,IV,lease;lend,pos:verb asp:i vox:a,,u-# trans,,
166,167,1a2a3,>.j.r,>.c+n.c-n,1a2a3-i,2i3,LEXICON,[STEM-IV],>ajar-i,jir,IV,remunerate;reward,pos:verb asp:i vox:a,,a-# >-# trans,,
167,168,1a2a3,>.j.r,>.c+n.c-n,1a2a3-u,2u3,LEXICON,[STEM-IV],>ajar-u,jur,IV,remunerate;reward,pos:verb asp:i vox:a,,a-# >-# trans,,
168,169,1A2a3,>.j.r,|.c+n.c-n,12a3,2i3,LEXICON,[STEM-IV],|jar,jir,IV,lend;hire_out,pos:verb asp:i vox:a,,u-# >-# trans,,
169,170,ta1a2~3,>.j.r,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>aj~ar,ta>aj~ar,IV,hire_out,pos:verb asp:i vox:a,,a-# trans,,
170,171,1a2~a3,>.k.d,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>ak~ad,&ak~id,IV,affirm;assure;confirm;guarantee,pos:verb asp:i vox:a,,u-# trans,,
171,172,ta1a2~3,>.k.d,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>ak~ad,ta>ak~ad,IV,ascertain,pos:verb asp:i vox:a,,a-# trans,,
172,173,{i1ota2a3,>.k.l,}.c+n.c-n,{i1ota2a3,ta2i3,LEXICON,[STEM-IV],{i}otakal,takil,IV,erode;corrode,pos:verb asp:i vox:a,,a-# >-# intrans,,
173,174,1a2~a3,>.k.l,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>ak~al,&ak~il,IV,feed,pos:verb asp:i vox:a,,u-# ditrans,,
174,175,1a2a3,>.k.l,>.c+n.c-n,1a2a3-u,2u3,LEXICON,[STEM-IV],>akal-u,kul,IV,eat;consume,pos:verb asp:i vox:a,,a-# >-# trans,,
175,176,1A2a3,>.k.l,|.c+n.c-n,12a3,2i3,LEXICON,[STEM-IV],|kal,kil,IV,feed,pos:verb asp:i vox:a,,u-# >-# trans,,
176,177,ta1a2~3,>.k.l,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>ak~al,ta>ak~al,IV,be_corroded;be_eaten,pos:verb asp:i vox:a,,a-# intrans,,
177,178,ta1A2a3,>.k.l,|.c+n.c-n,ta12a3,ta12a3,LEXICON,[STEM-IV],ta|kal,ta|kal,IV,corrode;eat_away_at,pos:verb asp:i vox:a,,a-# trans,,
178,179,1a2a3,>.k.r,>.c+n.c-n,1a2a3-i,2i3,LEXICON,[STEM-IV],>akar-i,kir,IV,cultivate,pos:verb asp:i vox:a,,a-# >-# trans,,
179,180,1A2a3,>.k.r,&.c+n.c-n,|2a3,1A2i3,LEXICON,[STEM-IV],|kar,&Akir,IV,farm;sharecrop,pos:verb asp:i vox:a,,u-# trans,,
180,181,1a2o3a4,>.k.s.d,&.c+n.c+n.c-n,>a2o3a4,1a2o3i4,LEXICON,[STEM-IV],>akosad,&akosid,IV,oxidize;rust,pos:verb asp:i vox:a,,u-# trans,,
181,182,ta1a2o3a4,>.k.s.d,>.c+n.c+n.c-n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],ta>akosad,ta>akosad,IV,be_oxidized;be_rusty,pos:verb asp:i vox:a,,a-# intrans,,
182,183,1a2o3a4,>.k.s.j,&.c+n.c+n.c-n,>a2o3a4,1a2o3i4,LEXICON,[STEM-IV],>akosaj,&akosij,IV,oxygenate,pos:verb asp:i vox:a,,u-# trans,,
183,184,ta1a2o3a4,>.k.s.j,>.c+n.c+n.c-n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],ta>akosaj,ta>akosaj,IV,be_oxygenated,pos:verb asp:i vox:a,,a-# intrans,,
184,185,1a2~a3,>.l.b,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>al~ab,&al~ib,IV,rally;assemble;gather,pos:verb asp:i vox:a,,u-# trans,,
185,186,1a2a3,>.l.b,>.c+n.c-n,1a2a3-i,2i3,LEXICON,[STEM-IV],>alab-i,lib,IV,rally;assemble;gather,pos:verb asp:i vox:a,,a-# >-# trans,,
186,187,1a2a3,>.l.b,>.c+n.c-n,1a2a3-u,2u3,LEXICON,[STEM-IV],>alab-u,lub,IV,rally;assemble;gather,pos:verb asp:i vox:a,,a-# >-# trans,,
187,188,ta1a2~3,>.l.b,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>al~ab,ta>al~ab,IV,rally;assemble;gather,pos:verb asp:i vox:a,,a-# trans,,
188,189,{i1ota2a3,>.l.f,}.c+n.c-n,{i1ota2a3,ta2i3,LEXICON,[STEM-IV],{i}otalaf,talif,IV,be_accustomed;be_harmonious;form_a_coalition,pos:verb asp:i vox:a,,a-# >-# intrans,,
189,190,{isota1o2a3,>.l.f,>.c+n.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isota>olaf,sota>olif,IV,attempt_to_befriend,pos:verb asp:i vox:a,,a-# trans,,
190,191,1a2~a3,>.l.f,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>al~af,&al~if,IV,compose;constitute,pos:verb asp:i vox:a,,u-# trans,,
191,192,1a2a3,>.l.f,>.c+n.c-n,1a2i3-a,2a3,LEXICON,[STEM-IV],>alif-a,laf,IV,be_familiar_with;be/become_tame,pos:verb asp:i vox:a,,a-# >-# trans,,
192,193,1A2a3,>.l.f,&.c+n.c-n,|2a3,1A2i3,LEXICON,[STEM-IV],|laf,&Alif,IV,befriend;adapt_to,pos:verb asp:i vox:a,,u-# trans,,
193,194,1A2a3,>.l.f,|.c+n.c-n,12a3,2i3,LEXICON,[STEM-IV],|laf,lif,IV,adapt;familiarize,pos:verb asp:i vox:a,,u-# >-# trans,,
194,195,ta1a2~3,>.l.f,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>al~af,ta>al~af,IV,consist_of,pos:verb asp:i vox:a,,a-# trans,,
195,196,ta1A2a3,>.l.f,|.c+n.c-n,ta12a3,ta12a3,LEXICON,[STEM-IV],ta|laf,ta|laf,IV,live_in_harmony;have_mutual_contact,pos:verb asp:i vox:a,,a-# trans,,
196,197,1a2~a3,>.l.h,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>al~ah,&al~ih,IV,deify,pos:verb asp:i vox:a,,u-# trans,,
197,198,ta1a2~3,>.l.h,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>al~ah,ta>al~ah,IV,be_deified;become_a_deity,pos:verb asp:i vox:a,,a-# intrans,,
198,199,1a2~a3,>.l.m,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>al~am,&al~im,IV,afflict;distress,pos:verb asp:i vox:a,,u-# trans,,
199,200,1a2a3,>.l.m,>.c+n.c-n,1a2i3-a,2a3,LEXICON,[STEM-IV],>alim-a,lam,IV,feel_pain;suffer,pos:verb asp:i vox:a,,a-# >-# trans,,
200,201,1A2a3,>.l.m,|.c+n.c-n,12a3,2i3,LEXICON,[STEM-IV],|lam,lim,IV,afflict;distress,pos:verb asp:i vox:a,,u-# >-# trans,,
201,202,ta1a2~3,>.l.m,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>al~am,ta>al~am,IV,be_distressed;suffer,pos:verb asp:i vox:a,,a-# intrans,,
202,203,1a2o3a4,>.l.m.n,&.c+n.c+n.n,>a2o3a4,1a2o3i4,LEXICON,[STEM-IV],>aloman,&alomin,IV,Germanize;make_German,pos:verb asp:i vox:a,,u-# #n trans,,
203,204,ta1a2o3a4,>.l.m.n,>.c+n.c+n.n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],ta>aloman,ta>aloman,IV,become_German;be_Germanized,pos:verb asp:i vox:a,,a-# #n trans,,
204,205,{i1ota2a3,>.l.q,}.c+n.c-n,{i1ota2a3,ta2i3,LEXICON,[STEM-IV],{i}otalaq,taliq,IV,shine;radiate,pos:verb asp:i vox:a,,a-# >-# intrans,,
205,206,1a2a3,>.l.q,>.c+n.c-n,1a2a3-i,2i3,LEXICON,[STEM-IV],>alaq-i,liq,IV,shine;radiate,pos:verb asp:i vox:a,,a-# >-# trans,,
206,207,ta1a2~3,>.l.q,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>al~aq,ta>al~aq,IV,shine;glisten;sparkle,pos:verb asp:i vox:a,,a-# trans,,
207,208,1a2~a3,>.l.s,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>al~as,&al~is,IV,belittle;disparage,pos:verb asp:i vox:a,,u-# trans,,
208,209,1a2a3,>.l.w,>.c+n.w,1a2A-u,2,LEXICON,[STEM-IV],>alA-u,l,IV,neglect;desist_from,pos:verb asp:i vox:a,,a-# >-# #-uw defective trans,,
209,210,ta1a2~3,>.l.y,>.c+n.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-IV],ta>al~aY,ta>al~,IV,be_automated;be_mechanized,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
210,211,1a2~a3,>.m.l,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>am~al,&am~il,IV,hope_for;expect,pos:verb asp:i vox:a,,u-# trans,,
211,212,1a2a3,>.m.l,>.c+n.c-n,1a2a3-a,2a3,LEXICON,[STEM-IV],>amal-a,mal,IV,hope_for;wish_for,pos:verb asp:i vox:a,,a-# >-# trans,,
212,213,ta1a2~3,>.m.l,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>am~al,ta>am~al,IV,consider;ponder;contemplate,pos:verb asp:i vox:a,,a-# trans,,
213,214,{i1ota2a3,>.m.m,}.c-n.2,{i1ota2~,ta2~,LEXICON,[STEM-IV],{i}otam~,tam~,IV,emulate;follow,pos:verb asp:i vox:a,v-suff,a-# >-# gem intrans,,
214,215,{i1ota2a3,>.m.m,}.c-n.2,{i1ota2~,ta2i3,LEXICON,[STEM-IV],{i}otam~,tamim,IV,emulate;follow,pos:verb asp:i vox:a,c-suff,a-# >-# gem intrans,,
215,216,1a2a3,>.m.m,>.c-n.2,1a2~-u,1o2u3,LEXICON,[STEM-IV],>am~-u,>omum,IV,visit;gather_at;congregate_at,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
216,217,1a2a3,>.m.m,&.c-n.2,>a2~-u,1u2~,LEXICON,[STEM-IV],>am~-u,&um~,IV,visit;gather_at;congregate_at,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
217,218,1a2~a3,>.m.m,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>am~am,&am~im,IV,nationalize,pos:verb asp:i vox:a,,u-# trans,,
218,219,ta1a2~3,>.m.m,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>am~am,ta>am~am,IV,go_to_see,pos:verb asp:i vox:a,,a-# trans,,
219,220,{i1ota2a3,>.m.n,}.c+n.n,{i1ota2a3,ta2i3,LEXICON,[STEM-IV],{i}otaman,tamin,IV,trust;entrust,pos:verb asp:i vox:a,,a-# >-# #n trans,,
220,221,{isota1o2a3,>.m.n,>.c+n.n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isota>oman,sota>omin,IV,have_confidence;be_confident,pos:verb asp:i vox:a,,a-# #n trans,,
221,222,1a2~a3,>.m.n,&.c+n.n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>am~an,&am~in,IV,insure;guarantee;secure,pos:verb asp:i vox:a,,u-# #n trans,,
222,223,1a2a3,>.m.n,>.c+n.n,1a2i3-a,2a3,LEXICON,[STEM-IV],>amin-a,man,IV,be_safe;be_secure,pos:verb asp:i vox:a,,a-# >-# #n trans,,
223,224,1a2a3,>.m.n,>.c+n.n,1a2u3-u,2u3,LEXICON,[STEM-IV],>amun-u,mun,IV,be_loyal;be_reliable,pos:verb asp:i vox:a,,a-# >-# #n trans,,
224,225,1A2a3,>.m.n,|.c+n.n,12a3,2i3,LEXICON,[STEM-IV],|man,min,IV,believe,pos:verb asp:i vox:a,,u-# >-# #n trans,,
225,226,{i1ota2a3,>.m.r,}.c+n.c-n,{i1ota2a3,ta2i3,LEXICON,[STEM-IV],{i}otamar,tamir,IV,deliberate;conspire,pos:verb asp:i vox:a,,a-# >-# intrans,,
226,227,1a2~a3,>.m.r,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>am~ar,&am~ir,IV,empower;authorize,pos:verb asp:i vox:a,,u-# trans,,
227,228,1a2a3,>.m.r,>.c+n.c-n,1a2a3-u,2u3,LEXICON,[STEM-IV],>amar-u,mur,IV,command;order;prescribe,pos:verb asp:i vox:a,,a-# >-# trans,,
228,229,1A2a3,>.m.r,&.c+n.c-n,|2a3,1A2i3,LEXICON,[STEM-IV],|mar,&Amir,IV,consult,pos:verb asp:i vox:a,,u-# trans,,
229,230,ta1a2~3,>.m.r,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>am~ar,ta>am~ar,IV,come_to_power,pos:verb asp:i vox:a,,a-# trans,,
230,231,ta1A2a3,>.m.r,|.c+n.c-n,ta12a3,ta12a3,LEXICON,[STEM-IV],ta|mar,ta|mar,IV,co-conspire;deliberate_together,pos:verb asp:i vox:a,,a-# trans,,
231,232,1a2o3a4,>.m.r.k,&.c+n.c+n.c-n,>a2o3a4,1a2o3i4,LEXICON,[STEM-IV],>amorak,&amorik,IV,Americanize,pos:verb asp:i vox:a,,u-# trans,,
232,233,ta1a2o3a4,>.m.r.k,>.c+n.c+n.c-n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],ta>amorak,ta>amorak,IV,become_Americanized,pos:verb asp:i vox:a,,a-# intrans,,
233,234,1a2~a3,>.n.b,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>an~ab,&an~ib,IV,censure;reprimand,pos:verb asp:i vox:a,,u-# trans,,
234,235,{isota1o2a3,>.n.f,>.c+n.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isota>onaf,sota>onif,IV,resume;start_over;appeal,pos:verb asp:i vox:a,,a-# trans,,
235,236,1a2a3,>.n.f,>.c+n.c-n,1a2i3-a,2a3,LEXICON,[STEM-IV],>anif-a,naf,IV,disdain;reject,pos:verb asp:i vox:a,,a-# >-# trans,,
236,237,ta1a2o3a4,>.n.j.l,>.c+n.c+n.c-n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],ta>anojal,ta>anojal,IV,be_Anglicized,pos:verb asp:i vox:a,,a-# intrans,,
237,238,1a2o3o4a5,>.n.j.l.z,&.c+n.c+n.c+n.c-n,>a2o3o4a5,1a2o3o4i5,LEXICON,[STEM-IV],>anojolaz,&anojoliz,IV,Anglicize,pos:verb asp:i vox:a,,u-# trans,,
238,239,ta1a2o3o4a5,>.n.j.l.z,>.c+n.c+n.c+n.c-n,ta1a2o3o4a5,ta1a2o3o4a5,LEXICON,[STEM-IV],ta>anojolaz,ta>anojolaz,IV,be_Anglicized,pos:verb asp:i vox:a,,a-# intrans,,
239,240,1a2a3,>.n.n,}.n.n,>a2~-i,1i2~,LEXICON,[STEM-IV],>an~-i,}in~,IV,complain;moan,pos:verb asp:i vox:a,v-suff,a-# #n gem intrans,,
240,241,1a2a3,>.n.n,>.n.n,1a2~-i,1o2i3,LEXICON,[STEM-IV],>an~-i,>onin,IV,complain;moan,pos:verb asp:i vox:a,c-suff,a-# #n gem intrans,,
241,242,1a2a3,>.n.q,>.c+n.c-n,1a2i3-a,2a3,LEXICON,[STEM-IV],>aniq-a,naq,IV,be_elegant;be_delighted,pos:verb asp:i vox:a,,a-# >-# intrans,,
242,243,1A2a3,>.n.q,|.c+n.c-n,12a3,2i3,LEXICON,[STEM-IV],|naq,niq,IV,please,pos:verb asp:i vox:a,,u-# >-# trans,,
243,244,ta1a2~3,>.n.q,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>an~aq,ta>an~aq,IV,be_elegant,pos:verb asp:i vox:a,,a-# intrans,,
244,245,{isota1o2a3,>.n.s,>.c+n.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isota>onas,sota>onis,IV,be_domesticated;be_sociable,pos:verb asp:i vox:a,,a-# intrans,,
245,246,1a2~a3,>.n.s,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>an~as,&an~is,IV,domesticate;put_at_ease,pos:verb asp:i vox:a,,u-# trans,,
246,247,1a2a3,>.n.s,>.c+n.c-n,1a2i3-a,2a3,LEXICON,[STEM-IV],>anis-a,nas,IV,be_companionable;be_sociable,pos:verb asp:i vox:a,,a-# >-# intrans,,
247,248,1A2a3,>.n.s,&.c+n.c-n,|2a3,1A2i3,LEXICON,[STEM-IV],|nas,&Anis,IV,be_friendly;entertain,pos:verb asp:i vox:a,,u-# intrans,,
248,249,1A2a3,>.n.s,|.c+n.c-n,12a3,2i3,LEXICON,[STEM-IV],|nas,nis,IV,entertain;perceive,pos:verb asp:i vox:a,,u-# >-# trans,,
249,250,ta1a2~3,>.n.s,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>an~as,ta>an~as,IV,be_accustomed;be_familiar,pos:verb asp:i vox:a,,a-# intrans,,
250,251,1a2~a3,>.n.v,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>an~av,&an~iv,IV,feminize;make_feminine,pos:verb asp:i vox:a,,u-# trans,,
251,252,1a2a3,>.n.v,>.c+n.c-n,1a2u3-u,2u3,LEXICON,[STEM-IV],>anuv-u,nuv,IV,be_feminine;be_effeminate,pos:verb asp:i vox:a,,a-# >-# intrans,,
252,253,ta1a2~3,>.n.v,>.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],ta>an~av,ta>an~av,IV,be_feminine;be_effeminate,pos:verb asp:i vox:a,,a-# intrans,,
253,254,{isota1o2a3,>.n.y,>.c+n.y,{isota1o2aY,sota1o2,LEXICON,[STEM-IV],{isota>onaY,sota>on,IV,hesitate;wait,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
254,255,1a2a3,>.n.y,>.c+n.y,1a2aY-i,2,LEXICON,[STEM-IV],>anaY-i,n,IV,mature;approach,pos:verb asp:i vox:a,,a-# >-# #-iy defective trans,,
255,256,ta1a2~3,>.n.y,>.c+n.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-IV],ta>an~aY,ta>an~,IV,act_slowly;be_cautious,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
256,257,1a2o3a4,>.q.l.m,&.c+n.c+n.c-n,>a2o3a4,1a2o3i4,LEXICON,[STEM-IV],>aqolam,&aqolim,IV,acclimatize,pos:verb asp:i vox:a,,u-# trans,,
257,258,ta1a2o3a4,>.q.l.m,>.c+n.c+n.c-n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],ta>aqolam,ta>aqolam,IV,be_acclimatized;adjust,pos:verb asp:i vox:a,,a-# intrans,,
258,259,1a2~a3,>.q.t,&.c+n.c-n,>a2~a3,1a2~i3,LEXICON,[STEM-IV],>aq~at,&aq~it,IV,stamp_the_time/date,pos:verb asp:i vox:a,,u-# trans,,
259,260,1a2a3,>.r.b,>.c+n.c-n,1a2a3-i,2i3,LEXICON,[STEM-IV],>arab-i,rib,IV,tighten,pos:verb asp:i vox:a,,a-# >-# trans,,
260,261,1a2a3,>.r.b,>.c+n.c-n,1a2i3-a,2a3,LEXICON,[STEM-IV],>arib-a,rab,IV,be_proficient;be_skillful,pos:verb asp:i vox:a,,a-# >-# intrans,,
261,262,1A2a3,>.r.b,&.c+n.c-n,|2a3,1A2i3,LEXICON,[STEM-IV],|rab,&Arib,IV,try_to_outwit,pos:verb asp:i vox:a,,u-# trans,,
