ID,lemma,pos,lemmatizedGloss,Arabic Lemma,,ROOT,Len,ROOT-#,AMBIG SET
10264,tayaq~aZ_1,verb,be_awake;be_alert,تَيَقَّظ,3,يقظ,3,#قظ,وقظ|يقظ
8150,tayaq~uZ_1,noun,awakening;alertness;vigilance,تَيَقُّظ,3,يقظ,3,#قظ,وقظ|يقظ
9748,yaq~aZ_1,verb,awaken;warn,يَقَّظ,3,يقظ,3,#قظ,وقظ|يقظ
9156,yaqiZ_1,adj,awake;alert;vigilant,يَقِظ,3,يقظ,3,#قظ,وقظ|يقظ
11165,yaqiZ-a_1,verb,be_awake;be_alert,يَقِظ-َ,3,يقظ,3,#قظ,وقظ|يقظ
6144,yaqoZAn_1,adj,awake;alert;vigilant,يَقْظان,3,يقظ,3,#قظ,وقظ|يقظ
11173,yaqoZap_1,noun,alertness;wakefulness,يَقْظَة,3,يقظ,3,#قظ,وقظ|يقظ
11168,yaqoZap_2,noun_prop,Yaqza,يَقْظَة,3,يقظ,3,#قظ,وقظ|يقظ
9753,yaquZ-u_1,verb,be_awake;be_alert,يَقُظ-ُ,3,يقظ,3,#قظ,وقظ|يقظ
21696,waqaS-i_1,verb,break_the_neck,وَقَص-ِ,3,وقص,3,#قص,وقص
16418,muwaq~ar_1,adj,respected;venerable,مُوَقَّر,3,وقر,3,#قر,وقر
22181,Oawoqar_1,verb,overload;oppress;be_overloaded;be_oppressed,أَوْقَر,3,وقر,3,#قر,وقر
15930,tawaq~ur_1,noun,dignified_bearing,تَوَقُّر,3,وقر,3,#قر,وقر
20478,waq~ar_1,verb,revere,وَقَّر,3,وقر,3,#قر,وقر
11129,waqAr_1,noun,dignity;sobriety,وَقار,3,وقر,3,#قر,وقر
21737,waqar-i_1,verb,fracture;become_certain;become_an_established_fact,وَقَر-ِ,3,وقر,3,#قر,وقر
23690,waqor_1,noun,cavity;hollow,وَقْر,3,وقر,3,#قر,وقر
18611,waqorap_1,noun,cavity;hollow,وَقْرَة,3,وقر,3,#قر,وقر
11157,waqur-u_1,verb,be_dignified,وَقُر-ُ,3,وقر,3,#قر,وقر
10283,waquwr_1,adj,dignified;venerable,وَقُور,3,وقر,3,#قر,وقر
11624,wiqor_1,noun,heavy_load;burden,وِقْر,3,وقر,3,#قر,وقر
16902,mawoquwV_1,adj,fatally_ill,مَوْقُوذ,3,وقذ,3,#قذ,وقذ
21719,waqaV-i_1,verb,hit_fatally;throw_down,وَقَذ-ِ,3,وقذ,3,#قذ,وقذ
20544,waqiyV_1,adj,fatally_ill,وَقِيذ,3,وقذ,3,#قذ,وقذ
23668,waqoV_1,noun,fatal_hit,وَقْذ,3,وقذ,3,#قذ,وقذ
16816,IiyqAd_1,noun,ignition;kindling,إِيقاد,3,وقد,3,#قد,وقد
14462,Lisotawoqad_1,verb,ignite;kindle,ٱِسْتَوْقَد,3,وقد,3,#قد,وقد
14483,Lit~aqad_1,verb,burn_up;flare,ٱِتَّقَد,3,وقد,3,#قد,وقد
3515,Lit~iqAd_1,noun,burning;combustion,ٱِتِّقاد,3,وقد,3,#قد,وقد
14714,mawoqid_1,noun,fireplace;stove,مَوْقِد,3,وقد,3,#قد,وقد
16911,mawoquwd_1,adj,burning;ignited,مَوْقُود,3,وقد,3,#قد,وقد
10643,musotawoqad_1,noun,fireplace;hearth,مُسْتَوْقَد,3,وقد,3,#قد,وقد
12880,mut~aqid_1,adj,burning;blazing,مُتَّقِد,3,وقد,3,#قد,وقد
15638,mutawaq~id_1,adj,burning;blazing,مُتَوَقِّد,3,وقد,3,#قد,وقد
13350,muwqid_1,adj,scorching_hot,مُوقِد,3,وقد,3,#قد,وقد
22167,Oawoqad_1,verb,ignite;kindle;be_ignited;be_kindled,أَوْقَد,3,وقد,3,#قد,وقد
19816,tawaq~ad_1,verb,ignite;burn,تَوَقَّد,3,وقد,3,#قد,وقد
15931,tawaq~ud_1,noun,burning;combustion,تَوَقُّد,3,وقد,3,#قد,وقد
13398,waq~Ad_1,adj,burning;fiery;heated,وَقّاد,3,وقد,3,#قد,وقد
13399,waq~Ad_1,noun,burning;fiery;heated,وَقّاد,3,وقد,3,#قد,وقد
20493,waq~ad_1,verb,kindle;ignite,وَقَّد,3,وقد,3,#قد,وقد
13389,waq~Ad_2,noun,stoker,وَقّاد,3,وقد,3,#قد,وقد
21694,waqad-i_1,verb,ignite;burn,وَقَد-ِ,3,وقد,3,#قد,وقد
20541,waqiyd_1,noun,fuel,وَقِيد,3,وقد,3,#قد,وقد
23695,waqod_1,noun,burning;fuel,وَقْد,3,وقد,3,#قد,وقد
18608,waqodap_1,noun,fire;blaze,وَقْدَة,3,وقد,3,#قد,وقد
10280,waquwd_1,noun,fuel,وَقُود,3,وقد,3,#قد,وقد
13761,wiqAd_1,noun,fuel,وِقاد,3,وقد,3,#قد,وقد
13572,qiHap_1,noun,insolence;impudence,قِحَة,3,وقح,3,#قح,وقح
19842,tawaq~aH_1,verb,be_shameless;be_impudent,تَوَقَّح,3,وقح,3,#قح,وقح
14835,tawAqaH_1,verb,be_shameless;be_impudent,تَواقَح,3,وقح,3,#قح,وقح
11130,waqAH_1,noun,insolent;impertinent,وَقاح,3,وقح,3,#قح,وقح
21692,waqaH-i_1,verb,be_shameless,وَقَح-ِ,3,وقح,3,#قح,وقح
12311,waqAHap_1,noun,insolence;impertinence,وَقاحَة,3,وقح,3,#قح,وقح
14855,waqiH_1,adj,insolent;impertinent,وَقِح,3,وقح,3,#قح,وقح
14327,waqiH-a_1,verb,be_shameless,وَقِح-َ,3,وقح,3,#قح,وقح
20574,waqiyH_1,adj,insolent;impertinent,وَقِيح,3,وقح,3,#قح,وقح
11156,waquH-u_1,verb,be_shameless,وَقُح-ُ,3,وقح,3,#قح,وقح
8261,wuquwHap_1,noun,insolence;impertinence,وُقُوحَة,3,وقح,3,#قح,وقح
21716,waqab-i_1,verb,be_sunken;be_gloomy,وَقَب-ِ,3,وقب,3,#قب,وقب
23662,waqob_1,noun,cavity,وَقْب,3,وقب,3,#قب,وقب
23678,waqob_2,noun,eye_socket,وَقْب,3,وقب,3,#قب,وقب
18595,waqobap_1,noun,cavity,وَقْبَة,3,وقب,3,#قب,وقب
11853,IiyfAC_1,noun,fulfillment;payment,إِيفاء,3,وفي,3,#ف#,وفي
9501,LisotawofaY_1,verb,recover;fulfill;be_recovered;be_fulfilled,ٱِسْتَوْفَى,3,وفي,3,#ف#,وفي
7486,LisotiyfAC_1,noun,fulfillment;completion,ٱِسْتِيفاء,3,وفي,3,#ف#,وفي
7709,mutawaf~aY_1,adj,deceased;having_died,مُتَوَفَّى,3,وفي,3,#ف#,وفي
7723,muwaf~iy_1,noun,completing;rounding_out;last_day,مُوَفِّي,3,وفي,3,#ف#,وفي
9602,muwAfAp_1,noun,arrival;communication,مُوافاة,3,وفي,3,#ف#,وفي
12929,OawofaY_1,verb,fulfill;discharge;pay;be_fulfilled;be_discharged;be_paid,أَوْفَى,3,وفي,3,#ف#,وفي
12931,OawofaY_2,noun,more/most_faithful;more/most_complete;most_faithful;most_complete,أَوْفَى,3,وفي,3,#ف#,وفي
10705,tawaf~aY_1,verb,take_to_Heaven;die;pass_away;expire;take_full_share,تَوَفَّى,3,وفي,3,#ف#,وفي
10709,tawAfaY_1,verb,be_complete;concur,تَوافَى,3,وفي,3,#ف#,وفي
11122,tawofiyap_1,noun,satisfaction;fulfillment,تَوْفِيَة,3,وفي,3,#ف#,وفي
11966,waf~aY_1,verb,satisfy;fulfill;be_satisfied;be_fulfilled,وَفَّى,3,وفي,3,#ف#,وفي
12321,wafAC_1,noun,fulfillment;completion,وَفاء,3,وفي,3,#ف#,وفي
12317,wafAC_2,noun,loyalty;allegiance,وَفاء,3,وفي,3,#ف#,وفي
12313,wafAC_3,noun_prop,Wafa',وَفاء,3,وفي,3,#ف#,وفي
8219,wafAp_1,noun,death,وَفاة,3,وفي,3,#ف#,وفي
10275,wAfaY_1,verb,arrive;provide;be_provided,وافَى,3,وفي,3,#ف#,وفي
12692,wafaY-i_1,verb,fulfill;carry_out;be_fulfilled;be_carried_out,وَفَى-ِ,3,وفي,3,#ف#,وفي
12948,wAfiy_1,adj,loyal,وافِي,3,وفي,3,#ف#,وفي
12953,wAfiy_2,adj,sufficient;abundant,وافِي,3,وفي,3,#ف#,وفي
12947,wAfiy_3,noun_prop,Wafi,وافِي,3,وفي,3,#ف#,وفي
9736,wafiy~_1,adj,faithful;complete,وَفِيّ,3,وفي,3,#ف#,وفي
21687,wafaD-i_1,verb,hurry;rush,وَفَض-ِ,3,وفض,3,#فض,وفض
18609,wafoDap_1,noun,traveling_bag,وَفْضَة,3,وفض,3,#فض,وفض
14479,Lisotawofaz_1,verb,be_prepared;be_alert;be_in_suspense,ٱِسْتَوْفَز,3,وفز,3,#فز,وفز
15632,mutawaf~iz_1,adj,alert;quick,مُتَوَفِّز,3,وفز,3,#فز,وفز
19835,tawaf~az_1,verb,be_alerted;be_roused,تَوَفَّز,3,وفز,3,#فز,وفز
23688,wafoz_1,noun,hurry;haste,وَفْز,3,وفز,3,#فز,وفز
16923,mawofuwr_1,adj,ample;abundant;abounding_in,مَوْفُور,3,وفر,3,#فر,وفر
15640,mutawaf~ir_1,adj,available;abundant,مُتَوَفِّر,3,وفر,3,#فر,وفر
10649,mutawAfir_1,adj,available;abundant,مُتَوافِر,3,وفر,3,#فر,وفر
22149,Oawofar_1,verb,increase;be_increased,أَوْفَر,3,وفر,3,#فر,وفر
22154,Oawofar_2,adj_comp,more/most_ample;more/most,أَوْفَر,3,وفر,3,#فر,وفر
19810,tawaf~ar_1,verb,be_available,تَوَفَّر,3,وفر,3,#فر,وفر
15942,tawaf~ur_1,noun,availability;abundance;existence,تَوَفُّر,3,وفر,3,#فر,وفر
14820,tawAfar_1,verb,be_available,تَوافَر,3,وفر,3,#فر,وفر
12302,tawAfur_1,noun,availability;abundance;existence,تَوافُر,3,وفر,3,#فر,وفر
17231,tawofiyr_1,noun,provision;furnishing,تَوْفِير,3,وفر,3,#فر,وفر
20497,waf~ar_1,verb,provide;fulfill,وَفَّر,3,وفر,3,#فر,وفر
21693,wafar-i_1,verb,be_plentiful,وَفَر-ِ,3,وفر,3,#فر,وفر
20201,wAfir_1,adj,ample;abundant;abounding_in,وافِر,3,وفر,3,#فر,وفر
20557,wafiyr_1,adj,ample;abundant,وَفِير,3,وفر,3,#فر,وفر
23725,wafor_1,noun,abundance;surplus;excess,وَفْر,3,وفر,3,#فر,وفر
18623,waforap_1,noun,abundance;availability,وَفْرَة,3,وفر,3,#فر,وفر
8243,wafur_1,verb,be_plentiful,وَفُر,3,وفر,3,#فر,وفر
16831,IiyfAd_1,noun,deputation;delegation;dispatch,إِيفاد,3,وفد,3,#فد,وفد
11907,muwfad_1,adj,envoy;delegate;appointee,مُوفَد,3,وفد,3,#فد,وفد
11908,muwfad_1,noun,envoy;delegate;appointee,مُوفَد,3,وفد,3,#فد,وفد
22163,Oawofad_1,verb,dispatch;send;be_dispatched;be_sent,أَوْفَد,3,وفد,3,#فد,وفد
14826,tawAfad_1,verb,arrive_together,تَوافَد,3,وفد,3,#فد,وفد
20490,waf~ad_1,verb,dispatch;send,وَفَّد,3,وفد,3,#فد,وفد
14018,wAfad_1,verb,arrive_together,وافَد,3,وفد,3,#فد,وفد
21705,wafad-i_1,verb,arrive;come_into,وَفَد-ِ,3,وفد,3,#فد,وفد
20181,wAfid_1,noun,envoy;delegate,وافِد,3,وفد,3,#فد,وفد
20183,wAfid_1,adj,arriving;coming,وافِد,3,وفد,3,#فد,وفد
23685,wafod_1,noun,delegation,وَفْد,3,وفد,3,#فد,وفد
23658,wafod_2,noun_prop,Wafd,وَفْد,3,وفد,3,#فد,وفد
12958,wafodiy~_1,adj,Wafdist,وَفْدِيّ,3,وفد,3,#فد,وفد
12959,wafodiy~_1,noun,Wafdist,وَفْدِيّ,3,وفد,3,#فد,وفد
12697,wifAdap_1,noun,arrival,وِفادَة,3,وفد,3,#فد,وفد
10731,wagoy_1,noun,disturbance;tumult,وَغْي,3,وغي,3,#غ#,وغي
13356,muwgil_1,adj,deep-reaching;deep-rooted,مُوغِل,3,وغل,3,#غل,وغل
22151,Oawogal_1,verb,penetrate;do_intensively,أَوْغَل,3,وغل,3,#غل,وغل
19854,tawag~al_1,verb,make_an_incursion;penetrate;advance,تَوَغَّل,3,وغل,3,#غل,وغل
15943,tawag~ul_1,noun,incursion;penetration;preoccupation,تَوَغُّل,3,وغل,3,#غل,وغل
21736,wagal-i_1,verb,penetrate;intrude;be_penetrated;be_intruded_on,وَغَل-ِ,3,وغل,3,#غل,وغل
20188,wAgil_1,noun,intruder;parasite,واغِل,3,وغل,3,#غل,وغل
23705,wagol_1,noun,intruder;parasite,وَغْل,3,وغل,3,#غل,وغل
22164,Oawogar_1,verb,arouse_anger_against;strip_up_against,أَوْغَر,3,وغر,3,#غر,وغر
19812,tawag~ar_1,verb,be_furious,تَوَغَّر,3,وغر,3,#غر,وغر
21700,wagar-i_1,verb,be_hot;be_angry,وَغَر-ِ,3,وغر,3,#غر,وغر
23684,wagor_1,noun,wrath;malice,وَغْر,3,وغر,3,#غر,وغر
23703,wagod_1,noun,scoundrel;villain,وَغْد,3,وغد,3,#غد,وغد
3456,lAwAEiy_1,noun,unconscious,لاواعِي,3,وعي,3,#ع#,وعي
3457,lAwaEoy_1,noun,unconscious,لاوَعْي,3,وعي,3,#ع#,وعي
11437,LisotiyEAb_1,noun,comprehension;assimilation;containing,ٱِسْتِيعاب,3,وعي,3,#ع#,وعي
7484,LisotiyEAbiy~_1,adj,comprehensive;assimilating;all-encompassing,ٱِسْتِيعابِيّ,3,وعي,3,#ع#,وعي
12930,OawoEaY_1,verb,pack;put_into_a_container;be_packed;be_put_into_a_container,أَوْعَى,3,وعي,3,#ع#,وعي
10703,tawaE~aY_1,verb,be_attentive;be_cautious,تَوَعَّى,3,وعي,3,#ع#,وعي
5748,tawoEawiy~_1,adj,awareness-raising;enlightening,تَوْعَوِيّ,3,وعي,3,#ع#,وعي
11125,tawoEiyap_1,noun,making_aware;enlightening;raising_awareness,تَوْعِيَة,3,وعي,3,#ع#,وعي
11971,waE~aY_1,verb,make_conscious;raise_the_consciousness;be_made_conscious;be_made_aware,وَعَّى,3,وعي,3,#ع#,وعي
12694,waEaY-i_1,verb,be_aware_of;pay_attention_to;be_paid_attention_to,وَعَى-ِ,3,وعي,3,#ع#,وعي
12954,wAEiy_1,adj,aware;alert;conscious,واعِي,3,وعي,3,#ع#,وعي
8237,wAEiyap_1,noun,consciousness,واعِيَة,3,وعي,3,#ع#,وعي
10735,waEoy_1,noun,consciousness;awareness;attention,وَعْي,3,وعي,3,#ع#,وعي
9139,wiEAC_1,noun,container;receptacle;vessel,وِعاء,3,وعي,3,#ع#,وعي
11618,waEowaE_1,verb,howl;yelp,وَعْوَع,4,وعوع,4,#ع#ع,وعوع
11149,waEowaEap_1,noun,howling;yelping,وَعْوَعَة,4,وعوع,4,#ع#ع,وعوع
23693,waEol_1,noun,mountain_goat,وَعْل,3,وعل,3,#عل,وعل
9742,waEolAn_1,noun,day_flower;commelina,وَعْلان,3,وعل,3,#عل,وعل
16903,mawoEuwk_1,adj,indisposed,مَوْعُوك,3,وعك,3,#عك,وعك
15635,mutawaE~ik_1,adj,indisposed,مُتَوَعِّك,3,وعك,3,#عك,وعك
19823,tawaE~ak_1,verb,be_indisposed,تَوَعَّك,3,وعك,3,#عك,وعك
15926,tawaE~uk_1,noun,indisposition,تَوَعُّك,3,وعك,3,#عك,وعك
14841,waEik_1,adj,indisposed,وَعِك,3,وعك,3,#عك,وعك
18626,waEokap_1,noun,indisposition;sultriness,وَعْكَة,3,وعك,3,#عك,وعك
14853,waEiq_1,adj,irritable;petulant,وَعِق,3,وعق,3,#عق,وعق
23711,waEoq_1,noun,irritable;petulant,وَعْق,3,وعق,3,#عق,وعق
13570,EiZap_1,noun,sermon;admonition,عِظَة,3,وعظ,3,#عظ,وعظ
14489,Lit~aEaZ_1,verb,be_admonished;take_advice,ٱِتَّعَظ,3,وعظ,3,#عظ,وعظ
9549,mawoEiZap_1,noun,exhortation;lecture,مَوْعِظَة,3,وعظ,3,#عظ,وعظ
18266,waEaZ_1,verb,preach;admonish;exhort,وَعَظ,3,وعظ,3,#عظ,وعظ
20170,wAEiZ_1,noun,preacher,واعِظ,3,وعظ,3,#عظ,وعظ
23704,waEoZ_1,noun,admonition;sermon,وَعْظ,3,وعظ,3,#عظ,وعظ
18615,waEoZap_1,noun,admonition;sermon,وَعْظَة,3,وعظ,3,#عظ,وعظ
13179,miyEAs_1,noun,quicksand,مِيعاس,3,وعس,3,#عس,وعس
21729,waEas-i_1,verb,make_experienced;make_wise,وَعَس-ِ,3,وعس,3,#عس,وعس
23673,waEos_1,noun,quicksand,وَعْس,3,وعس,3,#عس,وعس
16830,IiyEAz_1,noun,advice;recommendation;hint,إِيعاز,3,وعز,3,#عز,وعز
11017,IiyEAziy~_1,adj,advisory;inspiring,إِيعازِيّ,3,وعز,3,#عز,وعز
11902,muwEaz_1,adj,inspired;suggested,مُوعَز,3,وعز,3,#عز,وعز
22198,OawoEaz_1,verb,advise;recommend;intimate;be_advised;be_recommended;be_intimated,أَوْعَز,3,وعز,3,#عز,وعز
22161,OawoEar_1,adj_comp,rougher/roughest;more/most_rugged,أَوْعَر,3,وعر,3,#عر,وعر
19833,tawaE~ar_1,verb,be_rough;be_rugged,تَوَعَّر,3,وعر,3,#عر,وعر
21712,waEar-i_1,verb,be_rough;be_rugged,وَعَر-ِ,3,وعر,3,#عر,وعر
20583,waEiyr_1,noun,rugged_terrain;barely_accessible,وَعِير,3,وعر,3,#عر,وعر
23698,waEor_1,noun,rugged_terrain,وَعْر,3,وعر,3,#عر,وعر
23734,waEor_2,noun,rugged_terrain;barely_accessible,وَعْر,3,وعر,3,#عر,وعر
8262,wuEuwrap_1,noun,ruggedness;impassability,وُعُورَة,3,وعر,3,#عر,وعر
13565,Eidap_1,noun,promise,عِدَة,3,وعد,3,#عد,وعد
16809,IiyEAd_1,noun,threat,إِيعاد,3,وعد,3,#عد,وعد
14488,Lit~aEad_1,verb,agree;make_arrangements,ٱِتَّعَد,3,وعد,3,#عد,وعد
14720,mawoEid_1,noun,appointment;date;rendezvous,مَوْعِد,3,وعد,3,#عد,وعد
16928,mawoEuwd_1,adj,promised;appointed;stipulated,مَوْعُود,3,وعد,3,#عد,وعد
16901,mawoEuwd_2,noun,promise,مَوْعُود,3,وعد,3,#عد,وعد
13180,miyEAd_1,noun,promise,مِيعاد,3,وعد,3,#عد,وعد
13187,miyEAd_2,noun,appointment;appointed_time,مِيعاد,3,وعد,3,#عد,وعد
15643,mutawaE~id_1,adj,promising;threatening,مُتَوَعِّد,3,وعد,3,#عد,وعد
13724,muwAEadap_1,noun,appointment;arrangement,مُواعَدَة,3,وعد,3,#عد,وعد
22135,OawoEad_1,verb,promise,أَوْعَد,3,وعد,3,#عد,وعد
19827,tawaE~ad_1,verb,threaten;promise,تَوَعَّد,3,وعد,3,#عد,وعد
15920,tawaE~ud_1,noun,threat,تَوَعُّد,3,وعد,3,#عد,وعد
8144,tawaE~udiy~_1,adj,threatening;menacing,تَوَعُّدِيّ,3,وعد,3,#عد,وعد
14837,tawAEad_1,verb,arrange_a_meeting;make_an_appointment,تَواعَد,3,وعد,3,#عد,وعد
14029,wAEad_1,verb,arrange_a_meeting_with;make_an_appointment_with,واعَد,3,وعد,3,#عد,وعد
21718,waEad-i_1,verb,promise;be_promised,وَعَد-ِ,3,وعد,3,#عد,وعد
20172,wAEid_1,adj,promising,واعِد,3,وعد,3,#عد,وعد
20559,waEiyd_1,noun,threat;promise,وَعِيد,3,وعد,3,#عد,وعد
8236,waEiydiy~_1,adj,threatening;menacing,وَعِيدِيّ,3,وعد,3,#عد,وعد
23670,waEod_1,noun,promise,وَعْد,3,وعد,3,#عد,وعد
23720,waEov_1,adj,troublesome;laborious,وَعْث,3,وعث,3,#عث,وعث
8240,waEovAC_1,noun,difficulty;inconvenience,وَعْثاء,3,وعث,3,#عث,وعث
14477,LisotawoEab_1,verb,contain;comprehend;assimilate,ٱِسْتَوْعَب,3,وعب,3,#عب,وعب
12271,musotawoEib_1,noun,container;shipping_crate,مُسْتَوْعِب,3,وعب,3,#عب,وعب
22187,OawoEab_1,verb,take_entirely;insert;be_taken_entirely;be_inserted,أَوْعَب,3,وعب,3,#عب,وعب
21691,waEab-i_1,verb,take_entirely,وَعَب-ِ,3,وعب,3,#عب,وعب
16406,muwaZ~af_1,noun,employee,مُوَظَّف,3,وظف,3,#ظف,وظف
16411,muwaZ~af_2,adj,employed;hired,مُوَظَّف,3,وظف,3,#ظف,وظف
19838,tawaZ~af_1,verb,be_employed;be_hired,تَوَظَّف,3,وظف,3,#ظف,وظف
17235,tawoZiyf_1,noun,employment;appointment,تَوْظِيف,3,وظف,3,#ظف,وظف
17246,tawoZiyf_2,noun,usage;making_use_of;employment,تَوْظِيف,3,وظف,3,#ظف,وظف
20528,waZ~af_1,verb,hire;employ;be_hired;be_employed,وَظَّف,3,وظف,3,#ظف,وظف
14872,waZiyfap_1,noun,job;position;function,وَظِيفَة,3,وظف,3,#ظف,وظف
8235,waZiyfiy~_1,adj,functional,وَظِيفِيّ,3,وظف,3,#ظف,وظف
5975,waZiyfiy~ap_1,noun,functionality,وَظِيفِيَّة,3,وظف,3,#ظف,وظف
13723,muwAZabap_1,noun,diligence;persistence,مُواظَبَة,3,وظب,3,#ظب,وظب
11531,muwAZib_1,noun,diligent;persistent,مُواظِب,3,وظب,3,#ظب,وظب
14022,wAZab_1,verb,persist;persevere,واظَب,3,وظب,3,#ظب,وظب
21709,waZab-i_1,verb,persist;persevere,وَظَب-ِ,3,وظب,3,#ظب,وظب
9744,waTowAT_1,noun,bat,وَطْواط,4,وطوط,4,#ط#ط,وطوط
14467,LisotawoTan_1,verb,settle;colonize,ٱِسْتَوْطَن,3,وطن,3,#طن,وطن
11433,LisotiyTAn_1,noun,settlement;colonization,ٱِسْتِيطان,3,وطن,3,#طن,وطن
7483,LisotiyTAniy~_1,adj,settlement;colonial,ٱِسْتِيطانِيّ,3,وطن,3,#طن,وطن
14721,mawoTin_1,noun,native_country;residence;place,مَوْطِن,3,وطن,3,#طن,وطن
4113,musotawoTanap_1,noun,settlement,مُسْتَوْطَنَة,3,وطن,3,#طن,وطن
12263,musotawoTin_1,adj,settler,مُسْتَوْطِن,3,وطن,3,#طن,وطن
12264,musotawoTin_1,noun,settler,مُسْتَوْطِن,3,وطن,3,#طن,وطن
15634,mutawaT~in_1,adj,endemic,مُتَوَطِّن,3,وطن,3,#طن,وطن
13715,muwATanap_1,noun,citizenship,مُواطَنَة,3,وطن,3,#طن,وطن
11527,muwATin_1,noun,citizen,مُواطِن,3,وطن,3,#طن,وطن
11528,muwATin_1,adj,fellow-citizen,مُواطِن,3,وطن,3,#طن,وطن
707,muwATiniy~ap_1,noun,citizenship;nationality,مُواطِنِيَّة,3,وطن,3,#طن,وطن
19839,tawaT~an_1,verb,settle_down;be_patriated,تَوَطَّن,3,وطن,3,#طن,وطن
17226,tawoTiyn_1,noun,naturalization,تَوْطِين,3,وطن,3,#طن,وطن
20513,waT~an_1,verb,settle_down;patriate,وَطَّن,3,وطن,3,#طن,وطن
18253,waTan_1,noun,nation;homeland,وَطَن,3,وطن,3,#طن,وطن
18231,waTan_2,noun_prop,Watan,وَطَن,3,وطن,3,#طن,وطن
21679,waTan-i_1,verb,reside,وَطَن-ِ,3,وطن,3,#طن,وطن
11138,waTaniy~_1,adj,national;National,وَطَنِيّ,3,وطن,3,#طن,وطن
11134,waTaniy~_2,adj,nationalist,وَطَنِيّ,3,وطن,3,#طن,وطن
8218,waTaniy~ap_1,noun,nationalism;patriotism,وَطَنِيَّة,3,وطن,3,#طن,وطن
22142,OawoTaf_1,noun,bushy-browed,أَوْطَف,3,وطف,3,#طف,وطف
14331,waTif-a_1,verb,have_bushy_eyebrows,وَطِف-َ,3,وطف,3,#طف,وطف
8239,waTofAC_1,noun,heavy_cloud,وَطْفاء,3,وطف,3,#طف,وطف
21695,waTac-i_1,verb,strike;slap,وَطَش-ِ,3,وطش,3,#طش,وطش
23710,waToc_1,noun,striking;slapping,وَطْش,3,وطش,3,#طش,وطش
20551,waTiys_1,noun,furnace;oven,وَطِيس,3,وطس,3,#طس,وطس
10125,miyTadap_1,noun,rammer;tamper,مِيطَدَة,3,وطد,3,#طد,وطد
16417,muwaT~ad_1,adj,strong;solid;sturdy,مُوَطَّد,3,وطد,3,#طد,وطد
9056,OawoTAd_1,noun,mountain,أَوْطاد,3,وطد,3,#طد,وطد
19849,tawaT~ad_1,verb,be_strengthened;be_consolidated,تَوَطَّد,3,وطد,3,#طد,وطد
17248,tawoTiyd_1,noun,reinforcing;stabilizing;consolidation,تَوْطِيد,3,وطد,3,#طد,وطد
20515,waT~ad_1,verb,reinforce;consolidate,وَطَّد,3,وطد,3,#طد,وطد
21724,waTad-i_1,verb,reinforce;consolidate,وَطَد-ِ,3,وطد,3,#طد,وطد
20581,waTiyd_1,adj,strong;solid;unshakable,وَطِيد,3,وطد,3,#طد,وطد
23715,waTob_1,noun,milkskin;milkskins,وَطْب,3,وطب,3,#طب,وطب
3835,mawoTaO_1,noun,foothold;footing,مَوْطَأ,3,وطء,3,#ط#,وطء|وطي
7721,muwaT~iQ_1,adj,predisposing;preparing_the_way;pioneer,مُوَطِّئ,3,وطء,3,#ط#,وطء|وطي
7722,muwaT~iQ_1,noun,predisposing;preparing_the_way;pioneer;predisposing_factor,مُوَطِّئ,3,وطء,3,#ط#,وطء|وطي
4148,muwATaOap_1,noun,agreement;collusion,مُواطَأَة,3,وطء,3,#ط#,وطء|وطي
9659,OawoTaO_1,verb,cause_to_tread_on;cause_to_trample_down;be_made_to_tread_on;be_made_to_trample_down,أَوْطَأ,3,وطء,3,#ط#,وطء|وطي
