,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
125,126,1a2~a3,>.d.b,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>ad~ab,>ad~ab,PV,discipline;educate,pos:verb asp:p vox:a mod:i,,trans,,
126,127,1a2a3,>.d.b,>.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],>adab-i,>adab,PV,invite;entertain,pos:verb asp:p vox:a mod:i,,trans,,
127,128,1a2a3,>.d.b,>.c+nt.c-nt,1a2u3-u,1a2u3,LEXICON,[STEM-PV],>adub-u,>adub,PV,be_urbane;be_courteous,pos:verb asp:p vox:a mod:i,,trans,,
128,129,1A2a3,>.d.b,|.c+nt.c-nt,12a3,12a3,LEXICON,[STEM-PV],|dab,|dab,PV,invite,pos:verb asp:p vox:a mod:i,,trans,,
129,130,ta1a2~3,>.d.b,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>ad~ab,ta>ad~ab,PV,be_disciplined;be_educated,pos:verb asp:p vox:a mod:i,,intrans,,
130,131,1a2a3,>.d.d,>.c+nt.2,1a2~-i,1a2a3,LEXICON,[STEM-PV],>ad~-i,>adad,PV,befall;afflict,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
131,132,1a2a3,>.d.d,>.c+nt.2,1a2~-i,1a2~,LEXICON,[STEM-PV],>ad~-i,>ad~,PV,befall;afflict,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
132,133,1a2a3,>.d.d,>.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],>ad~-u,>adad,PV,befall;afflict,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
133,134,1a2a3,>.d.d,>.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],>ad~-u,>ad~,PV,befall;afflict,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
134,135,{isota1o2a3,>.d.y,>.c+nt.y,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isota>odaY,{isota>od,PV,demand;claim,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
135,136,1a2~a3,>.d.y,>.c+nt.y,1a2~aY,1a2~,LEXICON,[STEM-PV],>ad~aY,>ad~,PV,direct;guide;lead;perform_(function);carry_out_(duty),pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
136,137,ta1a2~3,>.d.y,>.c+nt.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],ta>ad~aY,ta>ad~,PV,contribute;arrive,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
137,138,ta1a2~3,>.f.f,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>af~af,ta>af~af,PV,complain;grumble,pos:verb asp:p vox:a mod:i,,trans,,
138,139,1a2a3,>.f.k,>.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],>afak-i,>afak,PV,lie,pos:verb asp:p vox:a mod:i,,trans,,
139,140,1a2a3,>.f.l,>.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],>afal-i,>afal,PV,disappear;fade_away,pos:verb asp:p vox:a mod:i,,trans,,
140,141,1a2a3,>.f.l,>.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],>afal-u,>afal,PV,disappear;fade_away,pos:verb asp:p vox:a mod:i,,trans,,
141,142,1a2a3,>.f.n,>.c+nt.n,1a2i3-a,1a2i3,LEXICON,[STEM-PV],>afin-a,>afin,PV,be_foolish,pos:verb asp:p vox:a mod:i,,#n intrans,,
142,143,1a2o3a4,>.f.r.q,>.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],>aforaq,>aforaq,PV,Africanize,pos:verb asp:p vox:a mod:i,,trans,,
143,144,ta1a2o3a4,>.f.r.q,>.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta>aforaq,ta>aforaq,PV,become_Africanized,pos:verb asp:p vox:a mod:i,,intrans,,
144,145,1a2~a3,>.h.b,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>ah~ab,>ah~ab,PV,equip;put_on_alert,pos:verb asp:p vox:a mod:i,,trans,,
145,146,ta1a2~3,>.h.b,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>ah~ab,ta>ah~ab,PV,be_equipped;be_ready;be_on_alert,pos:verb asp:p vox:a mod:i,,intrans,,
146,147,1a2a3,>.H.H,>.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],>aH~-u,>aHaH,PV,cough,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
147,148,1a2a3,>.H.H,>.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],>aH~-u,>aH~,PV,cough,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
148,149,{isota1o2a3,>.h.l,>.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isota>ohal,{isota>ohal,PV,merit;consider_worthy,pos:verb asp:p vox:a mod:i,,trans,,
149,150,1a2~a3,>.h.l,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>ah~al,>ah~al,PV,train;certify;qualify,pos:verb asp:p vox:a mod:i,,trans,,
150,151,1a2a3,>.h.l,>.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],>ahal-i,>ahal,PV,get_married,pos:verb asp:p vox:a mod:i,,intrans,,
151,152,1a2a3,>.h.l,>.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],>ahal-u,>ahal,PV,get_married,pos:verb asp:p vox:a mod:i,,intrans,,
152,153,1a2a3,>.h.l,>.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],>ahil-a,>ahil,PV,be_familiar,pos:verb asp:p vox:a mod:i,,intrans,,
153,154,ta1a2~3,>.h.l,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>ah~al,ta>ah~al,PV,be_qualified;merit,pos:verb asp:p vox:a mod:i,,intrans,,
154,155,1a2a3,>.j.j,>.c+nt.2,1a2~-i,1a2a3,LEXICON,[STEM-PV],>aj~-i,>ajaj,PV,burn;blaze,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
155,156,1a2a3,>.j.j,>.c+nt.2,1a2~-i,1a2~,LEXICON,[STEM-PV],>aj~-i,>aj~,PV,burn;blaze,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
156,157,1a2a3,>.j.j,>.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],>aj~-u,>ajaj,PV,burn;blaze,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
157,158,1a2a3,>.j.j,>.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],>aj~-u,>aj~,PV,burn;blaze,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
158,159,1a2~a3,>.j.j,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>aj~aj,>aj~aj,PV,kindle;light,pos:verb asp:p vox:a mod:i,,trans,,
159,160,ta1a2~3,>.j.j,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>aj~aj,ta>aj~aj,PV,blaze_up;be_kindled,pos:verb asp:p vox:a mod:i,,trans,,
160,161,{isota1o2a3,>.j.l,>.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isota>ojal,{isota>ojal,PV,request_postponement;seek_a_reprieve,pos:verb asp:p vox:a mod:i,,trans,,
161,162,1a2~a3,>.j.l,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>aj~al,>aj~al,PV,postpone;delay,pos:verb asp:p vox:a mod:i,,trans,,
162,163,1a2a3,>.j.l,>.c+nt.c-nt,1a2a3-a,1a2a3,LEXICON,[STEM-PV],>ajal-a,>ajal,PV,hesitate;linger,pos:verb asp:p vox:a mod:i,,trans,,
163,164,ta1a2~3,>.j.l,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>aj~al,ta>aj~al,PV,be_postponed;be_adjourned,pos:verb asp:p vox:a mod:i,,intrans,,
164,165,{isota1o2a3,>.j.r,>.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isota>ojar,{isota>ojar,PV,hire;rent,pos:verb asp:p vox:a mod:i,,trans,,
165,166,1a2~a3,>.j.r,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>aj~ar,>aj~ar,PV,lease;lend,pos:verb asp:p vox:a mod:i,,trans,,
166,167,1a2a3,>.j.r,>.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],>ajar-i,>ajar,PV,remunerate;reward,pos:verb asp:p vox:a mod:i,,trans,,
167,168,1a2a3,>.j.r,>.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],>ajar-u,>ajar,PV,remunerate;reward,pos:verb asp:p vox:a mod:i,,trans,,
168,169,1A2a3,>.j.r,|.c+nt.c-nt,12a3,12a3,LEXICON,[STEM-PV],|jar,|jar,PV,lend;hire_out,pos:verb asp:p vox:a mod:i,,trans,,
169,170,ta1a2~3,>.j.r,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>aj~ar,ta>aj~ar,PV,hire_out,pos:verb asp:p vox:a mod:i,,trans,,
170,171,1a2~a3,>.k.d,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>ak~ad,>ak~ad,PV,affirm;assure;confirm;guarantee,pos:verb asp:p vox:a mod:i,,trans,,
171,172,ta1a2~3,>.k.d,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>ak~ad,ta>ak~ad,PV,ascertain,pos:verb asp:p vox:a mod:i,,trans,,
172,173,{i1ota2a3,>.k.l,}.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{i}otakal,{i}otakal,PV,erode;corrode,pos:verb asp:p vox:a mod:i,,trans,,
173,174,1a2~a3,>.k.l,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>ak~al,>ak~al,PV,feed,pos:verb asp:p vox:a mod:i,,trans,,
174,175,1a2a3,>.k.l,>.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],>akal-u,>akal,PV,eat;consume,pos:verb asp:p vox:a mod:i,,ditrans,,
175,176,1A2a3,>.k.l,|.c+nt.c-nt,12a3,12a3,LEXICON,[STEM-PV],|kal,|kal,PV,feed,pos:verb asp:p vox:a mod:i,,trans,,
176,177,ta1a2~3,>.k.l,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>ak~al,ta>ak~al,PV,be_corroded;be_eaten,pos:verb asp:p vox:a mod:i,,intrans,,
177,178,ta1A2a3,>.k.l,|.c+nt.c-nt,ta12a3,ta12a3,LEXICON,[STEM-PV],ta|kal,ta|kal,PV,corrode;eat_away_at,pos:verb asp:p vox:a mod:i,,trans,,
178,179,1a2a3,>.k.r,>.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],>akar-i,>akar,PV,cultivate,pos:verb asp:p vox:a mod:i,,trans,,
179,180,1A2a3,>.k.r,|.c+nt.c-nt,12a3,12a3,LEXICON,[STEM-PV],|kar,|kar,PV,farm;sharecrop,pos:verb asp:p vox:a mod:i,,trans,,
180,181,1a2o3a4,>.k.s.d,>.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],>akosad,>akosad,PV,oxidize;rust,pos:verb asp:p vox:a mod:i,,trans,,
181,182,ta1a2o3a4,>.k.s.d,>.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta>akosad,ta>akosad,PV,be_oxidized;be_rusty,pos:verb asp:p vox:a mod:i,,intrans,,
182,183,1a2o3a4,>.k.s.j,>.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],>akosaj,>akosaj,PV,oxygenate,pos:verb asp:p vox:a mod:i,,trans,,
183,184,ta1a2o3a4,>.k.s.j,>.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta>akosaj,ta>akosaj,PV,be_oxygenated,pos:verb asp:p vox:a mod:i,,intrans,,
184,185,1a2~a3,>.l.b,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>al~ab,>al~ab,PV,rally;assemble;gather,pos:verb asp:p vox:a mod:i,,trans,,
185,186,1a2a3,>.l.b,>.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],>alab-i,>alab,PV,rally;assemble;gather,pos:verb asp:p vox:a mod:i,,trans,,
186,187,1a2a3,>.l.b,>.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],>alab-u,>alab,PV,rally;assemble;gather,pos:verb asp:p vox:a mod:i,,trans,,
187,188,ta1a2~3,>.l.b,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>al~ab,ta>al~ab,PV,rally;assemble;gather,pos:verb asp:p vox:a mod:i,,trans,,
188,189,{i1ota2a3,>.l.f,}.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{i}otalaf,{i}otalaf,PV,be_accustomed;be_harmonious;form_a_coalition,pos:verb asp:p vox:a mod:i,,intrans,,
189,190,{isota1o2a3,>.l.f,>.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isota>olaf,{isota>olaf,PV,attempt_to_befriend,pos:verb asp:p vox:a mod:i,,trans,,
190,191,1a2~a3,>.l.f,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>al~af,>al~af,PV,compose;constitute,pos:verb asp:p vox:a mod:i,,trans,,
191,192,1a2a3,>.l.f,>.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],>alif-a,>alif,PV,be_familiar_with;be/become_tame,pos:verb asp:p vox:a mod:i,,trans,,
192,193,1A2a3,>.l.f,|.c+nt.c-nt,12a3,12a3,LEXICON,[STEM-PV],|laf,|laf,PV,befriend;adapt_to,pos:verb asp:p vox:a mod:i,,trans,,
193,194,1A2a3,>.l.f,|.c+nt.c-nt,12a3,12a3,LEXICON,[STEM-PV],|laf,|laf,PV,adapt;familiarize,pos:verb asp:p vox:a mod:i,,trans,,
194,195,ta1a2~3,>.l.f,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>al~af,ta>al~af,PV,consist_of,pos:verb asp:p vox:a mod:i,,trans,,
195,196,ta1A2a3,>.l.f,|.c+nt.c-nt,ta12a3,ta12a3,LEXICON,[STEM-PV],ta|laf,ta|laf,PV,live_in_harmony;have_mutual_contact,pos:verb asp:p vox:a mod:i,,trans,,
196,197,1a2~a3,>.l.h,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>al~ah,>al~ah,PV,deify,pos:verb asp:p vox:a mod:i,,trans,,
197,198,ta1a2~3,>.l.h,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>al~ah,ta>al~ah,PV,be_deified;become_a_deity,pos:verb asp:p vox:a mod:i,,intrans,,
198,199,1a2~a3,>.l.m,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>al~am,>al~am,PV,afflict;distress,pos:verb asp:p vox:a mod:i,,trans,,
199,200,1a2a3,>.l.m,>.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],>alim-a,>alim,PV,feel_pain;suffer,pos:verb asp:p vox:a mod:i,,trans,,
200,201,1A2a3,>.l.m,|.c+nt.c-nt,12a3,12a3,LEXICON,[STEM-PV],|lam,|lam,PV,afflict;distress,pos:verb asp:p vox:a mod:i,,trans,,
201,202,ta1a2~3,>.l.m,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>al~am,ta>al~am,PV,be_distressed;suffer,pos:verb asp:p vox:a mod:i,,intrans,,
202,203,1a2o3a4,>.l.m.n,>.c+nt.c+nt.n,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],>aloman,>aloman,PV,Germanize;make_German,pos:verb asp:p vox:a mod:i,,#n trans,,
203,204,ta1a2o3a4,>.l.m.n,>.c+nt.c+nt.n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta>aloman,ta>aloman,PV,become_German;be_Germanized,pos:verb asp:p vox:a mod:i,,#n intrans,,
204,205,{i1ota2a3,>.l.q,}.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{i}otalaq,{i}otalaq,PV,shine;radiate,pos:verb asp:p vox:a mod:i,,trans,,
205,206,1a2a3,>.l.q,>.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],>alaq-i,>alaq,PV,shine;radiate,pos:verb asp:p vox:a mod:i,,trans,,
206,207,ta1a2~3,>.l.q,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>al~aq,ta>al~aq,PV,shine;glisten;sparkle,pos:verb asp:p vox:a mod:i,,trans,,
207,208,1a2~a3,>.l.s,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>al~as,>al~as,PV,belittle;disparage,pos:verb asp:p vox:a mod:i,,trans,,
208,209,1a2a3,>.l.w,>.c+nt.w,1a2A-u,1a2,LEXICON,[STEM-PV],>alA-u,>al,PV,neglect;desist_from,pos:verb asp:p vox:a mod:i,,#-aw defective trans,,
209,210,ta1a2~3,>.l.y,>.c+nt.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],ta>al~aY,ta>al~,PV,be_automated;be_mechanized,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
210,211,1a2~a3,>.m.l,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>am~al,>am~al,PV,hope_for;expect,pos:verb asp:p vox:a mod:i,,trans,,
211,212,1a2a3,>.m.l,>.c+nt.c-nt,1a2a3-a,1a2a3,LEXICON,[STEM-PV],>amal-a,>amal,PV,hope_for;wish_for,pos:verb asp:p vox:a mod:i,,trans,,
212,213,ta1a2~3,>.m.l,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>am~al,ta>am~al,PV,consider;ponder;contemplate,pos:verb asp:p vox:a mod:i,,trans,,
213,214,{i1ota2a3,>.m.m,}.c+nt.2,{i1ota2~,{i1ota2~,LEXICON,[STEM-PV],{i}otam~,{i}otam~,PV,emulate;follow,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
214,215,{i1ota2a3,>.m.m,}.c+nt.2,{i1ota2~,{i1ota2a3,LEXICON,[STEM-PV],{i}otam~,{i}otamam,PV,emulate;follow,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
215,216,1a2a3,>.m.m,>.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],>am~-u,>amam,PV,visit;gather_at;congregate_at,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
216,217,1a2a3,>.m.m,>.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],>am~-u,>am~,PV,visit;gather_at;congregate_at,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
217,218,1a2~a3,>.m.m,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>am~am,>am~am,PV,nationalize,pos:verb asp:p vox:a mod:i,,trans,,
218,219,ta1a2~3,>.m.m,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>am~am,ta>am~am,PV,go_to_see,pos:verb asp:p vox:a mod:i,,trans,,
219,220,{i1ota2a3,>.m.n,}.c+nt.n,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{i}otaman,{i}otaman,PV,trust;entrust,pos:verb asp:p vox:a mod:i,,#n trans,,
220,221,{isota1o2a3,>.m.n,>.c+nt.n,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isota>oman,{isota>oman,PV,have_confidence;be_confident,pos:verb asp:p vox:a mod:i,,#n trans,,
221,222,1a2~a3,>.m.n,>.c+nt.n,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>am~an,>am~an,PV,insure;guarantee;secure,pos:verb asp:p vox:a mod:i,,#n trans,,
222,223,1a2a3,>.m.n,>.c+nt.n,1a2i3-a,1a2i3,LEXICON,[STEM-PV],>amin-a,>amin,PV,be_safe;be_secure,pos:verb asp:p vox:a mod:i,,#n intrans,,
223,224,1a2a3,>.m.n,>.c+nt.n,1a2u3-u,1a2u3,LEXICON,[STEM-PV],>amun-u,>amun,PV,be_loyal;be_reliable,pos:verb asp:p vox:a mod:i,,#n intrans,,
224,225,1A2a3,>.m.n,|.c+nt.n,12a3,12a3,LEXICON,[STEM-PV],|man,|man,PV,believe,pos:verb asp:p vox:a mod:i,,#n trans,,
225,226,{i1ota2a3,>.m.r,}.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{i}otamar,{i}otamar,PV,deliberate;conspire,pos:verb asp:p vox:a mod:i,,trans,,
226,227,1a2~a3,>.m.r,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>am~ar,>am~ar,PV,empower;authorize,pos:verb asp:p vox:a mod:i,,trans,,
227,228,1a2a3,>.m.r,>.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],>amar-u,>amar,PV,command;order;prescribe,pos:verb asp:p vox:a mod:i,,trans,,
228,229,1A2a3,>.m.r,|.c+nt.c-nt,12a3,12a3,LEXICON,[STEM-PV],|mar,|mar,PV,consult,pos:verb asp:p vox:a mod:i,,trans,,
229,230,ta1a2~3,>.m.r,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>am~ar,ta>am~ar,PV,come_to_power,pos:verb asp:p vox:a mod:i,,trans,,
230,231,ta1A2a3,>.m.r,|.c+nt.c-nt,ta12a3,ta12a3,LEXICON,[STEM-PV],ta|mar,ta|mar,PV,co-conspire;deliberate_together,pos:verb asp:p vox:a mod:i,,trans,,
231,232,1a2o3a4,>.m.r.k,>.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],>amorak,>amorak,PV,Americanize,pos:verb asp:p vox:a mod:i,,trans,,
232,233,ta1a2o3a4,>.m.r.k,>.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta>amorak,ta>amorak,PV,become_Americanized,pos:verb asp:p vox:a mod:i,,intrans,,
233,234,1a2~a3,>.n.b,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>an~ab,>an~ab,PV,censure;reprimand,pos:verb asp:p vox:a mod:i,,trans,,
234,235,{isota1o2a3,>.n.f,>.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isota>onaf,{isota>onaf,PV,resume;start_over;appeal,pos:verb asp:p vox:a mod:i,,trans,,
235,236,1a2a3,>.n.f,>.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],>anif-a,>anif,PV,disdain;reject,pos:verb asp:p vox:a mod:i,,trans,,
236,237,ta1a2o3a4,>.n.j.l,>.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],ta>anojal,ta>anojal,PV,be_Anglicized,pos:verb asp:p vox:a mod:i,,intrans,,
237,238,1a2o3o4a5,>.n.j.l.z,>.c+nt.c+nt.c+nt.c-nt,1a2o3o4a5,1a2o3o4a5,LEXICON,[STEM-PV],>anojolaz,>anojolaz,PV,Anglicize,pos:verb asp:p vox:a mod:i,,trans,,
238,239,ta1a2o3o4a5,>.n.j.l.z,>.c+nt.c+nt.c+nt.c-nt,ta1a2o3o4a5,ta1a2o3o4a5,LEXICON,[STEM-PV],ta>anojolaz,ta>anojolaz,PV,be_Anglicized,pos:verb asp:p vox:a mod:i,,intrans,,
239,240,1a2a3,>.n.n,>.n.n,1a2~-i,1a2~,LEXICON,[STEM-PV],>an~-i,>an~,PV,complain;moan,pos:verb asp:p vox:a mod:i,v-suff,#n gem trans,,
240,241,1a2a3,>.n.n,>.n.n,1a2~-i,1a2a3,LEXICON,[STEM-PV],>an~-i,>anan,PV,complain;moan,pos:verb asp:p vox:a mod:i,c-suff,#n gem trans,,
241,242,1a2a3,>.n.q,>.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],>aniq-a,>aniq,PV,be_elegant;be_delighted,pos:verb asp:p vox:a mod:i,,intrans,,
242,243,1A2a3,>.n.q,|.c+nt.c-nt,12a3,12a3,LEXICON,[STEM-PV],|naq,|naq,PV,please,pos:verb asp:p vox:a mod:i,,trans,,
243,244,ta1a2~3,>.n.q,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>an~aq,ta>an~aq,PV,be_elegant,pos:verb asp:p vox:a mod:i,,intrans,,
244,245,{isota1o2a3,>.n.s,>.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isota>onas,{isota>onas,PV,be_domesticated;be_sociable,pos:verb asp:p vox:a mod:i,,intrans,,
245,246,1a2~a3,>.n.s,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>an~as,>an~as,PV,domesticate;put_at_ease,pos:verb asp:p vox:a mod:i,,trans,,
246,247,1a2a3,>.n.s,>.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],>anis-a,>anis,PV,be_companionable;be_sociable,pos:verb asp:p vox:a mod:i,,intrans,,
247,248,1A2a3,>.n.s,|.c+nt.c-nt,12a3,12a3,LEXICON,[STEM-PV],|nas,|nas,PV,be_friendly;entertain,pos:verb asp:p vox:a mod:i,,intrans,,
248,249,1A2a3,>.n.s,|.c+nt.c-nt,12a3,12a3,LEXICON,[STEM-PV],|nas,|nas,PV,entertain;perceive,pos:verb asp:p vox:a mod:i,,trans,,
249,250,ta1a2~3,>.n.s,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>an~as,ta>an~as,PV,be_accustomed;be_familiar,pos:verb asp:p vox:a mod:i,,intrans,,
250,251,1a2~a3,>.n.v,>.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],>an~av,>an~av,PV,feminize;make_feminine,pos:verb asp:p vox:a mod:i,,trans,,
251,252,1a2a3,>.n.v,>.c+nt.c-nt,1a2u3-u,1a2u3,LEXICON,[STEM-PV],>anuv-u,>anuv,PV,be_feminine;be_effeminate,pos:verb asp:p vox:a mod:i,,intrans,,
252,253,ta1a2~3,>.n.v,>.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],ta>an~av,ta>an~av,PV,be_feminine;be_effeminate,pos:verb asp:p vox:a mod:i,,intrans,,
253,254,{isota1o2a3,>.n.y,>.c+nt.y,{isota1o2aY,{isota1o2,LEXICON,[STEM-PV],{isota>onaY,{isota>on,PV,hesitate;wait,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
